src_word	trg_word	src_ctx
fault	Schaden	For defects to unascertained items, the Selling Party shall only be liable to the same degree as for defects to ascertained items. In particular, the Selling Party’s procurement obligation shall not constitute a no-fault responsibility on the part of the Selling Party for damages related to the defect.
fault	Schuld	That is not your fault personally, but Mrs Pack and many others here have often spoken - and the Commissioner, whom I would particularly like to welcome here, knows this - of the fact that the European Union must do more to support the peace-loving forces.
favor	Abzeichen	He also worked as a private engineer for him. Although Nog told his father several times he could do better, Rom always dreamed of taking over the bar from Quark, perhaps because Nog's mother, Prinadora , had left him and his father several years earlier in favor of a richer man.
favor	begünstigen	This should favor the euro as a store of value, but the internal tensions within Europe work in the opposite direction.
favor	bevorzugen	Political heavyweights in Guangdong still favor a form of development that relies on speed and quantity while ignoring overall environmental quality.
favor	favorisieren	"In contrast to Eurocentric constraints, they favor an investigation of ""multi-temporal heterogeneities"", in other words the analysis of simultaneous, mutually superimposed space-temporalities, which influence the production of social texts."
favorite	Günstling	Richard Lion Heart became with time a legendary, favorite hero of the poets and artists; Philippe Auguste was less brilliant, but it made more good with its country.
favorite	Lieblings-	Her favorite store was in place in an alley.
feast	Festessen	Easter Sunday is a time for families and friends to gather outside their homes and roast a lamb on the open fires and enjoy a splendid feast which continues throughout the day.
feast	Festmahl	By legend they live hundred years and must remember their feast in winter 1944, but they don't speak either.
feast	Schmaus	After a culinary feast in the Hotel Goldener Schlüssel or in the Company Lodge, we take you to a winter wonderland and go on a rapid toboggan ride.
feast	schlemmen	Feast and Enjoy from morning until night in the large buffet area, with 5-7-course meals of your choice and an extensive à la carte menu.
feeling	Ansicht	Irresponsibility because the feeling exists in some quarters that there will not be sufficient control and discipline.
feeling	Eindruck	I have the feeling, that the people here are working on too many unimportant things, so that they create an artificial world around them.
feeling	Empfinden	We have a lot to say about the rights of the citizen, his feeling that our activities are remote from his interest, the doubts he has about our role and that of the European institutions - in a word, about European policies in general.
feeling	Gefühl	On the contrary, I get the feeling that bureaucratic paperwork increases by the year.
feeling	Sinn	It does not make sense, and if we carry on down this road, I am afraid there is going to be bad blood and bad feeling in many towns and cities across the UK.
feeling	Stimmung	I just need this playground feeling with a lot of toys to get into the right mood.
female	Weib	And whoso doeth good works , whether of male or female , and he ( or she ) is a believer , such will enter paradise and they will not be wronged the dint in a date stone .
female	weiblich	In many cases poverty is a female condition.
fence	Gatter	EDIT Different names This character is called octophorpe, hash, crosshatch, fence, gate, grid, gridlet, number sign, sharp, crunch, mesh, hex, flash, pig-pen, gate, hak, oof, rake, square, and widget mark.
fill	belegen	Use Custom EditView to create various data entry masks, and fill them up with default values.
fill	einnehmen	I am sure in fact that the Commissioner is a great ferret fancier: if he has not got a house already full of ferrets then I am sure that the many newspaper articles about the virtues of ferrets have encouraged him to fill his house with ferrets I have no doubt they will make charming and affectionate pets and I look forward to them taking their place alongside cats and dogs at the earliest opportunity.
filling	sättigend	Chinese soups are made with chicken, meat or vegetable stock and can be either light in texture and flavor, or filling enough to be a full meal.
final	schließlich	The final list of the funded projects clearly indicates that the European Commission and the Member States have, after the gas crisis in January, understood at last the advantages of joining up the networks.
finance	bestreiten	The report promotes the following: a global fund financed by G8, the EU, oil-rich nations and others to finance access to and supply of medication and treatment; a global strategy to implement a programme of action to treat and prevent communicable diseases; tiered pricing of medicines from the pharmaceutical industry to ensure wide access to treatment; support for health infrastructure to scan, diagnose, treat and monitor patients, as supply of medicines in itself is inadequate; use of incentives - both financial and legislative - to enhance research and development to produce new medicines and vaccines by both industry and the public sector; the European Commission to work closely with the governments of developing countries, UN agencies, NGOs and civil society to implement the programme.
fitting	Armatur	Here you can choose and order a hose with the appropriate fitting, but you can also choose and order hoses and fittings seperately.
fitting	Einbau	Due to their circular construction and three-way motion, tumbler screening machines are particularly suitable for rapid and easy fitting with the various screen cleaning systems.
fitting	Installation	All of our installers have had experience in fitting 100’s of folding sliding doors and are equipped to professionally complete the installation to the quality and high standards that you would expect first time.
fitting	angebracht	It is only right and fitting that, in February this year, the European Council decided to extend restrictive measures concerning people and organisations connected with the Mugabe administration and to keep a record of the blacklist.
fitting	passend	On the telescope side, you have a short SC ring fitting to most Schmidt- and Maksutov Cassegrain Systems.
flag	Banner	Mr President, it is an insult to our conscience and political ethics that, after the military intervention by NATO and the European Union against Yugoslavia, under a humanitarian flag, as a result of the unforgivable ethnic cleansing by Yugoslavia against the Albanians, we are now remaining calm and accepting the violence against the Serbs, gypsies and other minorities, this time on the part of the Albanians, which, furthermore, is of an even higher proportion.
flag	Fahne	Advices: Intermediate and low handicaps will play this hole with iron 4 or 5, looking for the flag.
flag	Flagge	Situated beside a 250-metre Blue Flag beach in Ayasaranda Bay, with views of nearby Chios Island, this tranquil hotel sits within landscaped gardens and offers relaxed leisure activities.
flag	erlahmen	It has become evident that, because this will be a long and demanding task, there is always the danger that the reform process will flag from time to time.
flash	aufleuchten	You can then select between Invert screen, or Flash screen.
floor	Abgeordnete	   I must inform you that several Members have requested the floor.
floor	Boden	Apply the solution to the floor immediately with a hard brush or a mop.
floor	Minimum	The compact design of Ultrapac® dryers takes up a minimum of floor space.
floor	Plenarsaal	Thank you, Madam President, for giving me the floor after suggesting that the audience leave the Chamber.
flow	münden	Flow in the Indian Ocean three major rivers in the Indian subcontinent: the Indo (3,180 km), the Brahmaputra (2,900 km) and the Ganges (2,700 km).
focus	Herd	The war in Chechnya is a focus for the spread of terrorism.
focus	Schärfe	Further to the East, Moscow comes into focus, but this is no compensation for the Baltics, sentenced for the last half-century to blank space.
focus	bündeln	Parliament has tried to focus attention by the use of the reserve.
focus	fokussieren	The artist began to focus on moving images at an early stage.
focus	konzentrieren	The result of the deliberations is a new framework for the G-20’s engagement with the rest of the developing countries, known as the Seoul Development Consensus for Shared Growth. The G-20 rightly decided to focus on those areas of the global development agenda where the major economies have a comparative advantage: financing of infrastructure such as roads and power; business development; and support for agricultural upgrading in the poorer countries.
fold	Falte	Now fold the whole thing double along the shoulder line and close the side seams, but stop about 5cm from where the sleeve seam ends.
fold	Falz	Press brake our model GS 85 AB, 8,500 mm long, 3 uprights, force 90 tons, throat depth 750 mm, lower tool equipped with fold-pressing device, rear supporting plane, CNC.
fold	Gemeinde	Yet lurking beneath those specific issues is a more general worry: whether Europe would accept Turkey, an Islamic society, into the European fold under any conditions.
fold	falten	The first thing you do is to fold the fabric in half lengthwise & on the half that you have intened for the outer side you draw, sew or embroider a pattern of your liking; then the cuff is ready to be attached to the sleeve.
fold	legen	I can do no other than urge all those in positions of political power – not only in Romania, but also in Bulgaria, where recent days have shown that there is some catching up to do where reform is concerned – to maintain their zeal for reform and not, once 16 May dawns, to fold their arms and say that everything has been sorted out.
fool	Tölpel	Don't you fool the foolish, or do you?
forecast	vorhersehen	Who would have forecast all this in 1941, with the second world war raging and millions being slaughtered.
forward	Stürmer	Transfer Zone Talk Of Manchester City-Barcelona Swap Is Very... The Manchester City forward's dad is also enticed by the prospect of a move to Camp Nou...
forward	Vorwärts-	Will the Council not let itself be influenced by China's one step forward, two steps back policy?
forward	beschleunigen	Hopefully, all Member States will now drive ratification forward, so that we can all get going with the new rules in 2009, in order to take forward the substantive role of the Union in all areas in which our citizens have expectations of us.
forward	vorantreiben	At the next Justice and Home Affairs Council, which takes place in a few days in Luxembourg, we will have a chance to decide on how to move this important dossier forward.
forward	vorwärts	I asked both of them to share ideas on how to move the country forward and how to break the political stalemate to focus on problems affecting all citizens: fighting organised crime, ending corruption, creating employment and opportunities for the young generation.
founder	Begründer	Personal authoritarianism rarely survives its founder.
founder	Stifter	After application for resumption of the proceeding by the defendant on 2 July 1998 the plaintiff supplemented his argument: The only purpose of the association would be the care for and dissemination of the Scientology Religion as put down by its founder L. Ron Hubbard.
founder	straucheln	The advancing force of Islamophobia in Europe and the US, with its attempt to reduce Islam’s complex and varied history to a few demagogic slogans, is the kind of utterly ignorant stupidity – there’s no better description of it – on which democratic societies founder.
frank	frank	The 2-disc DVD presents a new reconstruction of Frank Borzage's masterpiece from the last year of American silent cinema, The River.
frank	offen	(Applause) However, and I shall be quite frank, we will never fire people's enthusiasm for the European cause if we are half-hearted.
freeze	Stopp	Freeze the Settlement Freeze
freeze	einfrieren	So one asks: should we perhaps not be attempting to freeze the prices for the main Mediterranean products?
freeze	sperren	6.3 If the User does not access the BeBuNet- Portal, using his username and password in a consecutive period of more than six months, and the contract comprises only free-of-charge functions, grieblmedia shall have the right to freeze the Users account, or to terminate the contract as stipulated in section 6.1.
freeze	stoppen	Non-NPT states should freeze their own nuclear-weapon capabilities and make their own disarmament commitments.
freight	Fracht	It will then become more attractive to combine several modes, for instance with part of the journey being done by rail and the freight then continuing by boat.
freight	Frachtgut	We will send your excess baggage or freight at competative prices.
freight	Gut	This weeks update shows a station with lots of activity, a farm with maturing hops, the largest freight airplane in the world and the whole truth about bugs .
freight	Ladung	On another point, as an aside, I believe that we should, and could, do much more to encourage freight off the roads onto the waterways, where one barge can carry as much as 15 lorries.
frequent	häufig	The most frequent syndrome is depression.
frequent	rege	At the present time, there is frequent contact with representatives of European television companies with regard to the new ‘Television Without Frontiers’ Directive.
frequent	regelmäßig	Set 5 minutes away, frequent shuttle services are offered (please contact the hotel for information).
fruit	Ergebnis	The fruit of broad compromises, it is an amended, revised and revisited text that opens up the services market in Europe.
fund	Fonds	This has to be of great concern as it flies in the face of the purpose of the fund.
fund	anlegen	Our fund management companies ensure that you as an asset manager, family office, insurance company or pension fund can invest your client assets in a goal-oriented manner.
fund	bezahlen	The fund will act as a hand-up rather than a handout, as the money will be forwarded to third level colleges in the Munster region to pay the tuition fees of former Dell employees.
fund	finanzieren	We could fund certain of the poverty lines and the social exclusion lines under the Treaty, but we still need unanimity.
fundamental	Grundlage	Although history is often a good predictor of future trends, every now and then something fundamental changes that makes for a new pattern.
fundamental	tragend	It is because we regard democracy, human rights and the rule of law as fundamental that they must not be allowed to decay in a strategic partner such as Russia.
fundamental	wesentlich	I agree with the general intention to create a tripartite agreement between the EU, Member States and the regions, since modernisation, interconnected infrastructure and assistance for investment plans and development projects respecting the specific characteristics of each region are fundamental.
further	fördern	"The ""freedom of choice"" is another pseudo argument against a clear statement for the advantages of Free Software; as if it wasn't the the job of politics to further socially useful activity and not reward socially harmful activities."
further	neuerlich	If anything, efforts to hold EMU together may have taken us further from the goal of a common foreign policy by re-igniting within member states (regardless of whether they give or receive financial aid) nationalist resentments that we hoped had died long ago.
further	unterstützen	We will approach the Indian authorities along the lines suggested, and continue to do all we can to support and further the objectives of CITES.
fuss	Geschrei	Why, then, is there all this fuss, all these vague fears about GMOs?
fuss	Tamtam	Some Members who wished to burden the legislative process and administrative restrictions have tried in vain to cloud the issue and to penalize ionization technology by creating a great deal of fuss.
fuss	Theater	I would have preferred not to have had the fuss and squabbling about prior authorisation, which simply shows that the Member States have not recognised the things that are really important.
future	Ferne	We hope that the day will come when we will have the chance to be pleased, or rather to be enthusiastic about celebrating the Olympic Games in China, but that day has not yet come; it is still a long way in the future and we must be consistent in our actions.
future	später	During the accession negotiations which Finland, Sweden, and countries which joined the Union later on, such as Poland, were involved in, the definition of vodka was passed over and promises were made to put that right in the near future.
future	zukünftig	The proposal for a directive on environmental liability entails considerable progress in the environmental sphere in Europe and will hopefully be able to prevent many accidents in the future.
garrison	Festung	From this point of view the permanent garrison was at an advantage: the port, which was still in use in the )5th century, allowed for bulk supplies to arrive via water, whereas the enemy could only rely only on the meagre supplies acquired by foraging in the narrow mountain valleys.
garrison	Garnison	A huge Russian garrison remains deployed in Transdneister, where it rules in collaboration with local gangs.
garrison	Standort	When the Batavian leader Civilis captured the legionary base at Castra Vetera (near modern Xanten in Niederrhein , Germany), the commander of the Roman garrison, Munius Lupercus, was being sent to Veleda when he was killed en route.
giant	enorm	Within days my nodes blew up to giant size and forced immediate help.
giant	riesig	Mr President, ladies and gentlemen, the supposed giant looks huge from afar.
gift	Begabung	Wilson’s devotion to natural history, his broad humanistic approach to learning, and a gift for storytelling make him one of the most popular teachers at Harvard.
gift	Gabe	14 And whoso doeth this shall receive the a gift of the Holy Ghost, by the laying on of the b hands of the elders of the church.
gift	Geschenk	Be the first to give miokita a Gift!
gift	Präsent	As a little gift, the car is now available for download.
gift	Schenkung	In the event of such a sale or gift, the Customer must transfer all of the copies of the Software, including any back-up copies and updates, as well as the Software documentation to the new user or destroy any copies not turned over.
glance	Blick	Thirdly, we are signalling our opposition to over-regulation and bureaucracy, for there is, quite simply, no sense in deluging ordinary customers – responsible adults though they may be – with a flood of information that they cannot read, let alone understand; hence our proposal for clear technical information that will provide consumers with the key facts on their loans at a glance.
glitter	Glitzern	The glittering of silver and the mirror ball, that do not resemble some gilded representation, but toy with the unabashed glitter of the 1970s, with a polish that disguises the medium and reflects the viewer.
glitter	glitzern	The glittering of silver and the mirror ball, that do not resemble some gilded representation, but toy with the unabashed glitter of the 1970s, with a polish that disguises the medium and reflects the viewer.
glory	Stolz	Today it serves as an escape from the bustle of the city and a reminder of the glory of yesterday.
glow	Schein	They were lit bright with the glow of love and they were warmed snugly by the very heat of the human heart.
glue	Klebstoff	You can buy this glue directly from us using order number VMKS1050.
glue	pappen	Strong cardboard (ask at your local printshop, they'll usually have something like this left as waste), a cutter, meaning a tinker knife (from the local homeworker's market), a steel ruler (plastic rulers will be turned into fine plastic chips by the cutter), as well as area-applicable glue.
grab	Griff	Pakistani liberals may be right that their country is invulnerable to an Islamist power grab.
grab	greifen	We all know that it is argued in business circles that we must now take a more cautious approach to Burma, that China wants to grab the Burmese market for itself, and that the European Union’s competitiveness is at risk if we do not take a softer line on Burma.
grab	packen	In Brazil, a movement to ban wild animals from circuses started after hungry lions managed to grab and devour a small boy.
grab	schnappen	How can you save if you do not grab the rope and trust?
grace	Eigenschaft	But we do have history on our side: capitalism’s saving grace is that it is almost infinitely malleable.
grace	Frist	An entry of 3000, would change the grace period to 3 seconds.
grace	zieren	Feather-light curtains grace the windows, from where you can enjoy breathtaking views of the square (square view is subject to availability).
grade	Grad	Grade III: Third through or (in the C scale: ml).
grade	Niveau	All of these people are university graduates and are currently performing at grade B and A levels but collecting secretarial pay.
grade	Stufe	Since the Commission delved into the details on 27 April, perhaps we can be told how many men and women there are in category A posts, not in category A posts generally, but broken down by grade, i.e. A1, A2, A3 and so on, for what is interesting is to see the figures broken down in that way.
grand	feierlich	The observatory at Königstuhl was inaugurated on 20th June 1898 by the grand duke Friedrich I. of Baden.
grand	grandios	They should be nothing very grand.
grand	groß	On May 29, 2010 a family tour in German for (grand-) parents with blind, partially sighted, and sighted children will be offered from 3:00 to 4:30.
graphic	anschaulich	In fact, Mr Buzek gave a very graphic description of the sort of elements innovation policy should embrace.
graphic	graphisch	The opportunity to look and estimate portraits is given to you: PICTURESQUE - the CANVAS, OIL; GRAPHIC - a pencil, a water color, a dry brush, sauce, a pastel, a coal pencil, a graphitic pencil.
grasp	Macht	Professionals will be delighted with the high-quality sound, while the innovative interface makes compression easy to grasp for everyone.
grasp	Verständnis	What is curiously missing is wonder about how we come to terms with this dilemma in our own time. One cannot help thinking that this probably reflects a lack of grasp on the problems facing those involved.
grasp	begreifen	We believe that the text remains excessively one-sided, containing too much simplistic and inflexible analysis, a black and white approach left over from the cold war, with its 'good guys' and 'bad guys', and a measure of inability to grasp properly the complex historical, cultural and religious realities which a resurgence of Communist ideology has caused to resurface and which nevertheless now form the very heart of the problem on which an agreement is being sought.
grasp	erfassen	To grasp the importance of this text correctly, I am going to run through a brief historical outline of the standards and conventions which have been involved on the subject.
grasp	ergreifen	However, if we hold out a helping hand, we should not at the same time be afraid that EU citizens will grasp it.
gray	Grau	A reduced palette of black, white, gray and dark blue adds accents.
gray	grau	"During this operation the ""Run"" button is gray."
green	Platz	Special feature – The signature hole 5th is a relatively short dogleg par four of 310 yards to a two tier green.
green	Wiese	The fact is that not only does the industry know how to dismantle a nuclear power station but dismantling has been done safely and successfully to 'green field' status.
green	neu	B&B Cottage is a splendid, newly restored villa situated in the most peaceful part of Duinbergen, in the middle of a green zone, with sedate villas.
grip	Herrschaft	The American trade unions also fear losing their grip on the sector through foreign interference, chiefly because it is felt that they could be successful and because there is an assumption that the European airlines are better organised and will easily be able to grab chunks of that market.
grip	fassen	In order to get a firm grip on tackling this problem, it is not enough to treat the symptoms, but we must dig to the roots and treat the malady in order to create equal opportunities.
grip	greifen	He could flex his fingers and grip objects, but he could not hold things steadily.
grip	packen	In order to get a firm grip on tackling this problem, it is not enough to treat the symptoms, but we must dig to the roots and treat the malady in order to create equal opportunities.
guess	Vermutung	This is a directory for brand designer outlet fashion men’s and women’s clothing De Puta Madre designer clothes and t-shirts, De Puta Madre jeans, De Puta Madre shoes, De Puta Madre bags, De Puta Madre jackets, De Puta Madre underwear, designer clothes at our designer online outlet fashion men’s and women’s clothing Bape designer clothes and t-shirts, Bape jeans, brands designer outlet fashion men’s clothing Evisu designer clothes and t-shirts, Evisu jeans, Evisu sweatshirt, brands designer outlet fashion men’s and women’s clothing Puma designer clothes and Sweatshirt, Puma t-shirts, Puma shoes, Puma shirts brands designer outlet fashion men’s and women’s clothing Ferre Sweatshirt, Ferre designer clothes and t-shirts, Ferre shoes, Ferre shirts, brand designer outlet fashion clothing CP Company designer clothes and t-shirts, CP Company Jacket, brand designer outlet fashion clothing and footwear designer outlet Cesare Paciotti designer clothes and shoes, Cesare Paciotti designer clothes and t-shirts, brand designer outlet fashion clothing and footwear Costume National designer clothes and shoes, Costume National designer clothes and t-shirts, brand designer outlet fashion women’s Bebe designer clothes and t-shirts, accessories, Bebe designer clothes and bags, Bebe jeans are just some of the fashion brands designer outlet we feature in addition to brand designer outlet fashion men’s and women’s clothing Dolce&Gabbana designer clothes and t-shirt, Dolce&Gabbana designer clothes and shoes, Dolce&Gabbana jeans, Dolce&Gabbana bags, Dolce&Gabbana designer clothes and underwear, accessories, brand designer outlet fashion clothing Armani Exchange designer clothes and t-shirts, Armani Exchange jeans, Armani Exchange designer clothes and shoes, Armani Exchange underwear, brands designer outlet fashion designer outlet clothing Dsquared designer clothes and t-shirt, Dsquared designer clothes and shoes, Dsquared jeans, brand designer outlet fashion men’s and women’s clothing Stone Island t-shirts and Stone Island designer clothes and jackets, brand fashion designer outlet clothing Belstaff designer clothes and t-shirt, brand designer outlet fashion clothing Cocana t-shirts, Cocana jeans, brand fashion designer outlet men’s clothing and footwear Frankie Morello designer clothes, t-shirts, Frankie Morello designer clothes, sweatshirt, Frankie Morello designer clothes, shoes, brand fashion designer outlet clothing Iceberg designer clothes, t-shirt, Iceberg designer clothes, jeans, brand fashion designer outlet men’s and women’s clothing Versace t-shirt, designer clothes, Versace shoes, brand fashion designer, designer clothes at our outlet men’s and women’s clothing Cavalli designer clothes, t-shirt, Cavalli shoes, Cavalli bags, brand fashion designer outlet men’s and women’s designer outlet clothing and designer outlet footwear Gucci shoes, Gucci designer clothes, t-shirts, Gucci jeans, Gucci bags, accessories Ed Hardy designer clothes, t-shirts, Ed Hardy bags, Ed Hardy caps, accessories , brand fashion designer at our outlet men’s and women’s clothing Smet designer clothes, t-shirts, Smet jeans, Smet cap, brand fashion designer outlet men’s and women’s clothing DKNY t-shirts, DKNY jeans, brand fashion designer outlet clothing Von Dutch designer clothes, t-shirts, Von Dutch designer clothes, cap brand designer outlet fashion apparel men’s and women’s clothing Custo Barcelona designer clothes, t-shirts, Custo Barcelona designer clothes, dress, brand fashion designer outlet clothing Guess designer clothes, t-shirts, Guess jeans, Guess bags, accessories brand fashion designer outlet men’s and women’s clothing La Martina designer clothes, t-shirts, La Martina designer clothes, polo shirts, La Martina bags, accessories brand fashion designer outlet Men’s and Women’s clothing and footwear Ralph Lauren designer clothes, t-shirts, Ralph Lauren jeans, Ralph Lauren designer clothes, polo shirts, Ralph Lauren shoes, brand fashion designer outlet men’s and women’s clothing and footwear Hugo Boss designer clothes, t-shirts, Hugo Boss jeans, Hugo Boss designer clothes, polo shirts, Hugo Boss shoes, Hugo Boss designer clothes, underwear, accessories brand fashion designer outlet men’s clothing Joop designer clothes, t-shirts, Joop jeans, brands fashion designer outlet men’s and women’s clothing Balenciaga designer clothes, t-shirts, Balenciaga jeans brand fashion designer outlet men’s and women’s clothing Moschino t-shirts, Moschino jeans, Moschino shoes.
guess	annehmen	A reasonable guess would be that Moscow’s astronomic real-estate prices will fall by at least two-thirds. That will exacerbate the banking crisis.
guess	raten	From the direction Bovec, Predel, Kranjska gora, Villach (Austria): 45min – 2.5 hours on a...... guess what kind of a road?
guess	schätzen	Guess the prices of real products, and be more accurate than the other AI or human players - thrilling!
hail	stammen	Many of those arrested and prosecuted hail from Xinjiang, an autonomous region in the northwest of the country that is home to a large and restive Muslim population.
half	Halbe	   . – Madam President, Commissioner, I was there half an hour after the aeroplane crashed in Grammatiko.
half	Hälfte	Roughly half is still spent in practice on the agricultural policy and a further quarter to a third on something called 'the structural funds on the structural side'.
half	Kleines	Hostel offers a nice stay in with bed & breakfast, half - board or full - board, with local culinary dishes.
halt	Stillstand	Autostop automatically activates the parking brake whenever the vehicle comes to a halt; it disengages the moment you touch the accelerator.
halt	Stopp	Environmental activists who are currently battling to halt damming and flooding in the culturally and scenically renowned region of the Tiger Leaping Gorge in Yunnan are battling hydropower kingpin Li Xiaopeng, son of former Premier Li Peng.
halt	zum Stillstand kommen	As a result, refinancing of mortgages will grind to a halt, leaving no money to draw out of housing to sustain Americans’ consumption binge.
handicap	Behinderung	Thus in practice the age limit is raised in certain cases, for example by five years to allow for the bringing up of children below school age or to allow for military service or handicap.
handicap	Handikap	The euro per se is barely protecting us now but it might, on the other hand, become a severe handicap in the months to come.
handicap	Nachteil	I agree that that the geographical criterion referred to as 'isolation' must also be taken into account, as it is a natural handicap.
hanging	Tod durch den Strang	It is unacceptable in the twenty-first century for a situation to continue where women are sentenced to death by stoning for adultery or where sixteen year old children are sentenced to death by hanging.
hanging	hängend	For the first time ever 16 Griven Kolorglobe 7000 were installed hanging on truss in a football stadium, creating an impressive show effect during and after the football games.
harvest	Ernte	1 to 3 branches about mango-coded bags or five balls, you receive nutrition and tree harvest carefully before July.
harvest	Frucht	"As far as handing in weapons is concerned, the NATO ""emergency harvest"" operation involving 4,500 men only recouped 3,300 weapons, i.e. not even one gun per NATO soldier, while NATO sources are quoting a figure of tens of thousands of weapons."
harvest	ernten	Trust the fleece to do its job and, in ideal conditions, you can bring your harvest forward by between two and three weeks.
hate	Hass	Is Blasphemy Hate Speech?
hate	hassen	Slavoj Žižek : Why Do We All Love to Hate Haider?
hate	nicht ausstehen können	Simply add businesses you love – or love to hate – and spread the word to the Skype community so they can try out your suggestions for themselves.
hate	verabscheuen	Mr President, there can be no compromise with those who hate freedom and democracy.
heed	beachten	I therefore hope, Madam High Representative, that you will heed the recommendation that manpower be freed up for this purpose.
help	Hilfe	"The male plant (e.g. ""Romeo"") provides for up to 8 female plants (""Julia"") with the help of bees."
help	Hilfe leisten	The issue of Nagorno-Karabakh must be dealt with; the refugees – particularly the Azerbaijanis – must be able to go home; the destruction of historic Armenian monuments in Nakhichevan is unacceptable; Turkey must reopen its border with Armenia; Russia cannot, on the one hand, have a privileged partnership with the EU and, on the other hand, issue passports to Georgian separatists; and the EU must support the peace plan in Georgia for South Ossetia and help to draw up a plan for Abkhazia.
help	behilflich sein	Where consumers face practical problems or lack of information, we must try to help them, for example by pointing out what problems they may encounter and by pointing them in the direction of the relevant bodies and authorities that can assist them.
hire	Einstellen	This estimate is an upper bound: once soldiers are no longer free, generals would most likely use them more effectively and hire fewer of them.
hire	Leihen	Alternatively, hire a hotel bicycle free of charge to explore the picturesque surroundings.
hire	Mieten	You’ll find contact telephone numbers and an outline of the types of minibuses that you can hire.
hire	beauftragen	Your personal information may also be transferred between us and other companies in our group of companies or companies we hire to perform our duties.
hire	einstellen	The Fund needs to hire more financial sector experts, relying less on academic professionals.
hire	leihen	You can relax in your room with a massage or hire a bike from the hotel and set off to explore the city.
hire	mieten	However, if you would like to explore the region by yourselves renting your own car, we shall be glad to make all the arrangements (itinerary planning, car hire, restaurant and winery reservations, etc.
hire	vermieten	An additional service for our customers: we have decided to offer a number of machines on hire to allow our customers to solve production problems.
hit	Schlag	Good golfers should be able to hit their tee shot to next to the bunkers, and then play a fairway wood to get to within about 120m of the green.
hit	Spitze	After initially grave reservations, the eco-audit has now become a real hit with industry in those areas where it is used, and I can say on behalf of Germany that the figures speak for themselves: in absolute terms, Germany has the highest number of participating companies, even if it is only 1 % of all companies.
hit	schlagen	Hit straight up onto the green from the fairway, but beware the three strategically placed bunkers around it.
hit	treffen	It is wrong to hit a person xq ¿?
hole	Grube	In my view, Mr Sacconi is not so much building a mountain as digging himself an enormous hole.
hole	Höhle	You can gather your strength for the next leg of your journey in the local restaurant, before setting out along the red trail to Holštejn, where your attention is sure to be grabbed by the ruins of Holštejn Castle, with the Hladomorna (Dungeon) Cave and Nová Rasovna (New Knackery) - the second largest sink hole in the Moravian Karst.
hole	Loch	When the shock wave reaches the surface of the star several hours later, there is a massive increase in brightness. The core of the star may become a neutron star or a black hole , depending on its mass, although because of the lack of understanding of the processes of supernova collapse, it is unknown what the cutoff mass is.
hole	Lücke	The automatic Windows Update should always be activated because often only a few days pass between the publication of a security hole and the massive exploitation of this hole by Worms.
honor	Auszeichnung	Would you be so kind as to give us a short impression on what it feels like to receive such a great honor?
honor	Ehrung	Rotarian Marie-Irène Richmond-Ahoua received an honor from The International Catholic Child Bureau for her work in helping protect children against polio.
honor	ehren	From 1969, Riopelle made several sculptures including the fountain at Olympic Stadium in Montreal, called the contest in honor sports heroes of his childhood hockey players.
honor	einlösen	s you fight for your faction in Alterac Valley, you can gain Honor Points and gain Alterac Valley tokens which can be used to purchase special rewards.
honor	nachkommen	The Iranians have always said that they will continue to honor their commitments and open their doors to observation as members of the non-proliferation community.
house	Haus	It was still daylight but seemed to be so cloudy evening, we went to the house examining the ground well, the house seemed well kept, had two floors, we went and looked through the windows inside the house.
house	Haushalt	With a thin majority in the lower house and a narrow plurality in the upper house (which has adopted a censure resolution against Noda), the DPJ on its own is unable to pass fiscal and other legislation essential to running a government.
house	Kammer	In particular, as a House of Lords report has regretfully shown, a second Chamber made up of members of national parliaments 'would be an unreal solution to some real problems' .
house	Parlament	The socialist group would like to make the point here that, because the subject is unfortunately an important one, we very much hope that another debate will be held in this House on this subject, which really does involve the whole of Europe and all its values.
house	Vorstellung	"I thought bring a ""report"" graphic Fair Field ... but I confess that I did not like the pictures I took (about 400) ... remember that I am not a photographer, so it seems that there was something wrong with the camera options and I did not realize until I looked at my house after the competition ... even so, I made a choice of mejorcito for you ... at least they can get an idea of what happened beyond ..."
house	beherbergen	A quinta is basically a traditional estate manor house that has been refurbished to cater for guests.
house	einbauen	Do I have to change the antenna in the house or building where I live?
house	unterbringen	I propose the creation of a kind of credit mediator, which could house Greece's bad debt in a suitable financial, or hive-off, structure.
hum	Brummen	the hum of an engine) are located on the far left, the high sounds (e.g. the twitter of a bird) on the far right.
hum	Summen	The village remains the picturesque traditional settlement it has always been, indifferent to the hum and bustle of the harbour.
hum	brummen	the hum of an engine) are located on the far left, the high sounds (e.g. the twitter of a bird) on the far right.
hum	summen	The village remains the picturesque traditional settlement it has always been, indifferent to the hum and bustle of the harbour.
humble	bescheiden	"More than one thought, ""Joaquin, you are a home and this too"" humble ""to pretend to rub shoulders with big business,"" better for me that gives me more strength to prove that anyone with true passion, is proposed and focused on your goal, it succeeds."
humble	einfach	Please understand that this decision will make it possible for products manufactured in Pakistan to come on to the European market, and with production costs below those possible for our companies simply because the same conditions are not required of them during production; humble apologies, but I call that unfair competition.
humble	klein	on behalf of the PPE-DE Group. - Mr President, I feel rather humble in the presence of this galaxy of rapporteurs and draftsmen.
