src_word	trg_word	src_ctx
load	chargement	Sub-section 5.4.1.1.6 has always required that the last load of empty tanks, etc. be identified.
loan	dette	In the case of loan insurance, the lender must liquidate the assets and only where the net proceeds do not cover the loss may it claim the balance from government.
loan	emprunter	Drill a hole 3 to 5 cm in diameter to the desired (depth using a soil auger which may be available on loan from the Agriculture Canada Soil Test Lab.
loan	prêt	Description of the main features of the credit product Instalment loan €6000
lobby	pression	"Unwilling or unable to accept the political realities of Afghanistan, criticism upon criticism by lobby groups and assorted NGOs was piled on the international community, with increasing demands that ISAF be expanded, that the Afghan National Army (ANA) suddenly appear on the streets to support Karzai, and that the ""warlords"" be disarmed by some combination of both.38 ISAF expansion and Afghan National Army training were problematic solutions in early to mid-2002."
lodge	hutte	Historically, the lodge was a political as well as a spiritual centre of our societies. In the context of political theory, there was no division between church and state.
lodge	interjeter	He had the option to lodge an appeal within the appeal period and then withdraw it if the information received at the post-board was sufficient to conclude that he was assessed fairly.
lodge	loger	In the late 1800s, Paget suggested that tumour cells could spread through the bloodstream and lodge in other organs, although they seemed to be only able to grow at specific sites.
log	enregistrer	To enroll in the contest, you just have to sign-up or log-in here and send a game!
log	registre	The draft functional specifications of the data exchange standards and the transaction log, for inclusion in the Request for Proposal were prepared and discussed informally in May 2003 with technical experts involved in the development of national registries.
look	examiner	Austria fully agrees that we need to look at the root causes of conflict in order to find sustainable solutions.
look	expression	In terms of the Global Consultations process, the meeting of ministers in Geneva in December and many issues that he has been emphasizing over recent months, he has referred to the need for the international community, building on the 1951 Convention and the 1967 Protocol, to look at new challenges of modernization, as I think he put it, on issues such as the protection of refugees within broader migration movements; burden-sharing, of course, which has become critical because many Governments, as he said, are reluctant to take so many refugees; and the integration of economic migrants, which can be a very difficult issue.
look	regarder	Will you now do with my horny online fun and look really messed me before my private webcam?
low	bas	Low-income countries can develop democracy, but they have a tough time maintaining it.
low	basse	In alpine areas, small numbers of murrelet detections were mostly of distant birds flying over low-elevation forest.
low	faible	Housing conditions and the rights and interests of the general public, particularly with regard to low- and middle-income families, had considerably improved.
low	grave	After months of increased tension, and recent low-level hostilities, the conflict between Georgia and the breakaway region of South Ossetia escalated in the early morning of 8 August 2008. The fighting became the most serious confrontation since the civil war between the two was concluded through a truce in 1992.
lower	abaisser	The economic climate could offer opportunities for the work to be completed at a lower cost than expected, which would allow for the purchase of better or longer-lasting equipment and materials that would reduce the future maintenance costs of the renovated building, prolong its lifespan or improve its functionalities.
lower	baisser	The Committee recommends that efforts be strengthened to lower female unemployment, eliminate occupational segregation, both horizontal and vertical, and to narrow and close the wage gap between women and men.
lower	réduire	Eating less sodium (salt) is one way to help lower blood pressure.
main	essentiel	Mr President, ladies and gentlemen, the democratic deficit in Europe is being presented as the main problem.
main	important	The main stripped area exposed mineralized rock over a length of 120 m and a width of at least 24 m.
main	principal	Parliament’s main interest is to ensure that this purpose is achieved and therefore, while I share the objectives of your communication, I would like to raise certain issues.
main	égout	The Waste-Water Division of the ASPA operates and maintains the two main sewer systems and satellite systems in Aunuu and Faga'itua.
man	homme	This reminds me of an old story about a man who has completely lost his way out in the countryside somewhere.
man	joueur	"Walter Broda, ""Turk,"" hockey player (b at Brandon, Man 15 May 1914; d at Toronto 17 Oct 1972)."
manufacture	fabrication	The appellant entered into a licence agreement with NIKE (Ireland) Ltd. to use the NIKE trademarks that it holds in connection with the manufacture, importation, promotion, distribution and sale of athletic footwear, clothing and accessories throughout Canada.
march	avancée	The Commission for its part, in a report of 23 March ( 6 ) on the application of the directive on postal services ( 7 ), confirmed that overall the reform of the postal sector in the EU was well on track.
march	manifestation	When it met on 20 March 2006, it condemned the harsh response to the peaceful demonstration organised on International Women’s Day.
market	débouché	Agriculture helps to maintain the environment, the vitality of rural society, biodiversity and other public goods and must be able to continue to do so. The EU is the largest importer of agricultural products globally, and by far the largest market for products originating in developing countries.
mass	masse	If three uniaxial accelerometers are used, one of the accelerometers shall have its sensitive axis perpendicular to the mounting face A (see Figure 15) and its seismic mass shall be positioned within a cylindrical tolerance field of 1 mm radius and 20 mm length.
mass	masses	During the thermosensitive period, temperatures in the center of the egg mass were significantly higher than those at the top and bottom of the egg chamber (average difference was 0.4 and 0.9°C, respectively).
mass	massif	Results from three-dimensional finite element simulations are used to back-calculate rock mass strength and deformation properties.
mass	messe	Members of the national police must allegedly attend Catholic mass.
master	apprendre	That is why our approach is right: we are requesting the Commission to put forward a coherent proposal on how we can have a European master plan and how we can introduce best practice so that we can all learn from each other and pursue this expansion effectively.
master	commandant	Chief Warrant Officer Bourdon in turn passed the information up through his chain of command, including Master Corporal Lelièvre commanding officer, Lieutenant-Colonel Cournoyer.
master	directeur	In the first step, transformation of the UNECE 2000 AGR census of motor traffic on main international traffic arteries (E-roads) was adjusted to the uniform Master Plan mapping reference system.
master	saisir	It was essential that they confront this issue, especially in the light of the difficulties for a non-expert international body itself to master the issues at stake and the deference to the State party's argument that is consequently required.
match	partie	Ms. Thibault’s testimony indicated that she could not match the yarn types for any style, but her memory on this issue is open to question, given that she 17.
material	essentiel	"Staff Training and Development Rereading the PS 2000 material, it is evident that training was seen as a critical tool to help achieve all kinds of objectives, including the implantation of lifelong learning.15 The task force that studied training and development produced more recommendations than any other; moreover, 15 A recent CCMD draft paper ""A Public Service Learning Organization"" credits the report of the PS 2000 Task Force on Staff Training and Development with being the first in the public service to call for a ""culture of continuous learning."""
material	important	This information is conveyed by the product's mandatory material safety data sheet (MSDS) and label, which form an important part of employers' workplace education programs.
material	matière	The samples of lenses of plastic material or samples of material shall be subjected, with the reflector to which they are intended to be fitted (where applicable), to approval tests in the chronological order indicated in Table A reproduced in Appendix 1 to this annex.
material	matériaux	Possible interactions between the samples and any material used for containers or for general protection of the sample, should also be considered and eliminated wherever not relevant to the test being carried out.
material	matériel	The same argument applies to the advertising material that the appellant can sell only to its clients.
material	physique	(a) A detailed description of the radioactive material or, if a capsule, the contents; particular reference shall be made to both physical and chemical states;
material	tissu	However, this may not provide sufficient data to predict risk when the recipient of a xenograft is immunosuppressed or the material is derived from a transgenic animal.
matter	contenu	Gels, pastes, lotions, combinations of liquids and solid matter such as toothpaste, hair gels, beverages, soups, syrup, perfume and other items of a similar consistency, and the contents of pressurised containers such as aerosols, shaving foam, hairspray.
matter	importance	Where it is clear that an earlier application for the same subject matter exists, and where the priority right is important because of intervening prior art (see paragraph 6.06), the applicant should be invited to satisfy the examiner that there were no rights outstanding in the earlier application in respect of the subject matter of the application being examined.
matter	question	Senator Murray explained that as a consequence of accusations made against Mr. Radwanski by a committee of the House of Commons and the failure of the government to accept its responsibility and take timely parliamentary action to deal with this matter, Mr. Radwanski, who is an Officer of Parliament, is now in an untenable position.
matter	sujet	In fact, I think that Mrs Jensen has already made a very valid point on this matter.
mature	adulte	Wednesday, August 23, 2006 NATIONAL CURRENT AFFAIRS Canadian Food Inspection Agency – BSE Enhanced Surveillance Program The Canadian Food Inspection Agency (CFIA) has confirmed that a mature beef cow from Alberta has tested positive for BSE.
mature	mature	The ratio of seedling density in gaps to density under canopies was about 3 for the mature stand and about 9 for the old-growth stand.
mature	mûr	Mature workers also often require additional training.
mean	adresser	In large companies this will mean appointing a dedicated occupational health physician whilst smaller enterprises will join together and share the services of a doctor.
mean	milieu	Periodically, additional farm employee input may be needed to reflect changes in the workforce make-up and changing needs. This may alter the Workplace Health Profile, which in turn, may mean that changes to the Farm Business Health Plan are required.
mean	signifier	What can such a verdict mean so many years after the restoration of democracy in Argentina?
measure	dose	A powerful aroma, a measure of coffee will give you 12 to 15 cups of full-bodied pleasure.
measure	mesure	OPERATIONAL READINESS The true measure of the state of well-being of the Canadian Forces (CF) is the readiness of the units and elements for employment in their assigned roles, tasks, and missions.
mention	citer	I would just like to mention a couple of examples: Let us consider the refuse crisis in Naples.
mention	dire	Of course, not even the harmonious notes sounded by the President of the Council’s magic flute this morning could mask the crisis that is going on in Europe, and, while he did not mention it, I would like to, and I would like to say something about what is at the heart of this crisis.
mention	mentionner	What we cannot support, which I should also like to mention briefly here, is the proposal to no longer allow amendments to own-initiative reports.
mess	désordre	But how can it be applied to the mess now in Syria?
mess	gâchis	This mess consists in the destruction of what had worked for a century, and behind it is the belief that the market is supreme, that knowledge is its prophet and that all services need to be privatised, as the World Trade Organisation wants to see happen. Such services include those in support of our own sittings – organised by ourselves in the European Parliament as a social squat in which 300 people work without social papers.
mess	mess	The Catholic Chapel, which was built in 1955 and decommissioned in July 1995, will be modified in a way that it will become the new OCdt mess.
middle	intermédiaire	▪ The 24-per-cent middle tax rate – reduced from 26 per cent in the 2000 budget – was reduced further to 22 per cent.
middle	modéré	Along with Iran, Russia, which seeks to undermine American and British influence in the Middle East, supports the Shia awakening, whereas Sunni-dominated Turkey, the region’s strongest military power and a NATO member, has done little to hide its sympathy for the Islamic State.
middle	moyen	We realise when travellers come to the Middle East, they are looking for accommodations and dining experiences that can`t be found in their home countries.
mine	extraire	The abandoned mine sites are comprised of tailings high in mercury content due to past used of the mercury amalgamation process in gold extraction from the ore.
mine	mine	Located about 15 km northwest of Chicoutimi, the mine is the only underground niobium mine in the world.
mine	à moi	What's Yours is Yours and What's Mine is Mine. Edmonton, Alberta 1922 Thanks to the Married Women's Property Act, women who chose to marry no longer have to forfeit the rights to their properties.
mirror	glace	An order has been issued in writing to police officers to unconditionally respect the needs and postulates of rape victims as to: the sex of the examining officer and presenting the suspected person to the victim with the use of a two-way mirror.
mirror	miroir	They may, for example, place a mirror under their pillow to see if he will appear in their dreams, or they may eat a salty cake before going to bed so that their future husband will bring them a drink in their sleep.
mirror	refléter	In this way, some felt that CCD could take a strong position that we are in no way bound to mirror the convention on the rights of the child, we are absolutely free to improve upon it.
mirror	rétroviseur	"Marshall Schecter answered that he was not going to move and then took the ""vignette"" for handicap parking out of the glove compartment and hung it on the rear-view mirror."
mistake	erreur	He also presented a draft proposal of an ISO test method for frontal impact for wheelchairs, where it was clearly indicated that a mistake had been detected when elaborating both amendments to the Regulation and the draft European Community Directive on this issue.
mistake	faute	The EUR 400 million in food aid granted by the EU is a big mistake, as it is counterproductive and destroying markets.
mistake	se méprendre	So used, it carries with it a meaning which nobody can mistake.
mistake	se tromper	Nor has the US admitted that it made a mistake.
mix	combiner	The only sensible response is to mix market solutions with other mechanisms, including public investment.
mix	mélanger	Some interchange between these areas occurs, and juvenile whales from all stocks may mix in mid-latitude feeding areas off the mid-Atlantic states of the U.S. General Biology Gestation lasts 11 to 12 months, and a single calf is born every one to three years (average of 2.38 years in the N. Atlantic).
motion	marche	The sound emissions of the motor cycle type submitted for approval shall be measured by the two methods described in Annex 3 to this Regulation (motor cycle in motion and motor cycle when stationary).
motion	mouvement	The goods in issue are described in the accompanying instruction manual as security lights with an infra-red motion detector, which operates continuously and turns on the lights after sensing moving heat sources.
motion	proposition	2715 Friday, January 23, 1970 Youth problems Motion for a Recommendation M. Alfred BOREL (Suisse)  
mount	mont	The lowermost tephra is equivalent to the Yn bed of set Y, derived from an eruption of Mount St. Helens about 3400 years ago.
mount	monter	An attractive solution at a very competitive price, PERCo railings are also simple to mount on solid concrete floors.
mount	monture	Nor unto those whom , when they came to thee ( asking ) that thou shouldest mount them , thou didst tell : I cannot find whereon to mount you . They turned back with eyes flowing with tears , for sorrow that they could not find the means to spend .
mouth	bouche	This can include, but is not limited to, general mouth condition, hygiene condition, periodontal pocketing, etc.
mouth	embouchure	This was the city-harbour founded by ancient Romans at the mouth of the Tiber, and which later was hidden by floods and oblivion up to our days.
mouth	goulot	Shake it again with the lid loose so some water leaks out to cleanse the mouth of the container.
mouth	ouverture	The immunohistochemical signals became strong at 7 DPH, at which time the mouth opening orientation moved from ventral to anterior, the intestine differentiated into small intestine and rectum and the yolk was absorbed.
must	devoir	We must put aside considerations of our fear about energy security that soften our approach to Russia and make us tiptoe in their presence, and speak to Russia strongly and clearly, reminding them that they are members of the Council of Europe and signatories to the European Convention on Human Rights and the Strasbourg Accord, and we must insist that they respect democracy and human rights in Russia and beyond.
must	impératif	Given that the aim of the above measures is to provide information, the label must be legible, firmly secured and accessible, and the manufacturer or his authorised agent established in the Community is responsible for supplying the label and for the accuracy of the information contained in it.
must	moût	Amendment 21 Article 1, paragraph 2 a (new), point 9, (a) (a) Fruit spirits are spirit drinks: (1) produced by the alcoholic fermentation and distillation of fleshy fruit or must of such fruit, with or without stones, (2) distilled at less than 86% vol. so that the distillate has an aroma and taste derived from the fruits distilled, (3) having a quantity of volatile substances equal to or exceeding 200 grams per hectolitre of 100% vol. alcohol, (4) in the case of stone-fruit spirits, having a hydrocyanic acid content not exceeding 10 grams per hectolitre of 100% vol. alcohol, (a) For the purpose of this Regulation, fruit spirits shall mean spirit drinks: (1) produced exclusively by the alcoholic fermentation and distillation of fleshy fruit or must of such fruit, with or without stones, (2) distilled at less than 86% vol. so that the distillate has an aroma and taste derived from the fruits distilled, (3) having a quantity of volatile substances equal to or exceeding 200 grams per hectolitre of 100% vol. alcohol, (4) in the case of stone-fruit spirits, having a hydrocyanic acid content not exceeding 7 grams per hectolitre of 100% vol. alcohol,
name	citer	For 30 years following the Second World War, the priorities of the international community were such things as reconstruction, decolonization and the cold war, to name a few.
name	nommer	The Family Code provides, however, that parents may name a guardian to serve in the event of their deaths, but that designation is valid only if ratified by a court.
narrow	borné	It also is unlikely that American foreign policy will return to a narrow realism and drop all emphasis on democracy and human rights.
narrow	étroit	It is only 29 km long and about 13 km wide, with a high, rocky coastline, and is separated from the mainland by the narrow, steep-sided McLelan Strait.
native	indigène	203 Inter alia, the Agreed Measures for the Conservation of Antarctic Fauna and Flora (1964), adopted under article IX of the Antarctic Treaty, include provisions for the protection of Antarctic native flora and fauna and prohibit the bringing into the Antarctic Treaty area of any species of animal or plant not indigenous to that area, except in accordance with a permit.
native	local	The Case of Harakmbut (local community of Barranco Chico) and Awajun (native community of Tuyankuwas) Confederación de Nacionalidades Amazónicas de Perú (CONAP) 2004 Proposal selected by MPRI within the research project on Ethnic Groups and Artisan and Small-scale Mining (ASM) in Latin America and the Caribbean.
native	natal	"The traveling I do in search of new prospects for the collection offers me many exquisite and rare moments: each time I come across a work in a studio that touches me; whenever I accompany Bruly Bouabré into ""his chapel"" in Zéprégühé, his native village; or when Seydou Keïta and Malick Sidibé entrust me with their negatives, and I realize the full magnitude and the beauty of their work; all the moments shared with Alighiero e Boetti and Frédéric Bruly Bouabré while preparing the ""World Envisioned"" exhibit for the Dia Center for the Arts of New York; spending entire days in Chéri Samba’s workshop. All of these moments constitute unique memories that make me love what I do so much."
near	rapproché	Following are some of the research goals for the near future: ▪ To improve the catch statistics; ▪ To expand the egg survey outside the southern Gulf of St. Lawrence, on the Scotian Shelf and, if possible, to include part of the Grand Banks; ▪ To do a common egg survey with the USA; beginning the egg survey along the New Jersey coast in March and April, on the Scotian Shelf in May, on the Grand Banks at the end of May, and in the Gulf of St. Lawrence in June in order to calculate, for the first time, a representative biomass (or at least a representative distribution) of the mackerel in the entire North West Atlantic; and ▪ To do an acoustic mackerel survey in the fall on the West Coast of Nfld. for mackerel and herring.
need	besoin	Expressing deep concern that the occurrence of attacks and threats against humanitarian personnel and United Nations and associated personnel is a factor that increasingly restricts the provision of assistance and protection to populations in need,
need	exiger	• Need to further consider if it is advisable to require standard protocols as the only option.
next	ensuite	Next, configure xinetd to run TFTP and allow remote connections.
next	prochain	It now expects published airfares to increase 2 to 4 per cent next year, and corporate airfares to increase less than 2 per cent-a decrease of several percentage points from its July forecast.
next	suivant	Administration of the next treatment cycle may be delayed for other toxicity including hematologic toxicity.
next	voisin	Optionally, the amino acids preceding the mature protein, for example pre-sequences, pro-sequences, pre-pro-sequences and signal sequences, when present, may have negative numbers, counting backwards starting with the amino acid next to number 1.
next	à côté	Surrounded by embassies and palaces, it is directly next to Belvedere Palace and in the immediate vicinity of the city centre.
note	accent	The Bureau took note of the long-term workplan presented by MSC-W for 2008 - 2012, in particular with respect to the opening of the EMEP Unified model code as service model, the development of global scale modelling capacities, and the development of nesting routines down to local scale with particular focus on PM and nitrogen.
note	commentaire	The Working Group may also wish to note that the commentary will explain that an amendment may involve various changes, such as: (a) adding or deleting items or kinds of encumbered assets; (b) adding or deleting the identifier of a grantor; (c) recording a change in the identifier of a grantor or secured creditor; (d) disclosing an assignment of the security right by the secured creditor named in the original registration to a new secured creditor; or (e) disclosing a subordination agreement or undertaking that affects a registered security right.
note	mot	Parents should call the school, or send a note, if their child will not be attending classes.
note	note	My Office also led the development of a Human Rights Guidance Note for Humanitarian Coordinators, which was issued by the Inter-Agency Standing Committee in 2006.
note	touche	Note that if you press the Shift key before starting to make the selection, the resulting selection will be added to the existing selection.
notice	congé	An employee shall be granted leave without pay for the personal care and nurturing of the employee’s pre-school age children (including children of common-law partner) in accordance with the following conditions: (i) an employee shall notify the Employer in writing as far in advance as possible but not less than four (4) weeks in advance of the commencement date of such leave, unless because of an urgent or unforeseeable circumstance such notice cannot be given; leave granted under this Article shall be for a minimum period of three (3) weeks; the total leave granted under this Article shall not exceed five (5) years during an employee’s total period of employment in the Public Service; leave granted for periods of one (1) year or less shall be scheduled in a manner which ensures continued service delivery.
notice	délai	However, it was suggested that the twenty-one day period for giving notice to the person against whom liability was being asserted would be a difficult burden for the consignee.
number	calculer	Use the Conversion Table of Most Probable Number of Growth Units (MPNGU) provided or calculate using the equation in Table 1.
number	comprendre	"It is also his goal to change the mind and raise consciousness by whatever means necessary, which could include thievery, overturning the tables, crashing the party or any number of ""upsetting"" disturbances."
number	compter	That would give him added strength and authority, but the real success of a Human Rights Commissioner would be to reduce the number of cases that go to the Court.
number	nombre	As a result, while the number of mediation cases remained stable, there was a significant increase in the number of cases resolved by mediation (three in 2004 and 10 in 2005).
number	numéro	TELUS INTEGRATED COMMUNICATIONS Reference Number: 2007008528 Contract Date: 2007-01-29 Description of Work: 669 Telecommunications equipment Contract Period: 2007-02-01 to 2008-02-28 Contract Value: $11,541.00 Comments:
number	quantité	MECANOPLASTICA has sufficient production means to undertake projects with large number of moulds. If necessary, we can extend our manufacturing capacity for small and medium size tools by subcontracting them to selected toolmakers, who have been chosen as suitable for cooperation.
object	contester	You have the right to object to an assessment or reassessment if you think the law has been applied incorrectly.
object	protester contre	However, any friendship must include a willingness to be frank with one another and to object to behaviour not befitting a sovereign State.
offensive	attaque	B 63 G OFFENSIVE OR DEFENSIVE ARRANGEMENTS ON VESSELS; MINE-LAYING; MINE-SWEEPING; SUBMARINES; AIRCRAFT CARRIERS (means of attack or defence in general, e.g. turrets, F41H)
offensive	blessant	Since the beginning of the offensive on 27 December, more than 360 Palestinians have been killed, including scores of unarmed civilians, including some 70 women and children. Some 1,700 Palestinians have also been injured.
offensive	offensive	Offensive weapons and vehicles, equipment, materiel and spare parts are purchased from foreign companies or armies, through the Ministry of National Defence, for the exclusive use of the Guatemalan armed forces.
once	autrefois	MAXIMISING QUALITY OF LIFE IN COASTAL REGIONS The Increasing Attraction of Coastal Areas as a Place to Live and Work The coasts of Europe were once inhabited by communities who made a living from fisheries.
only	mais	And we should not only distance ourselves from vice, but we must forbid others from doing it also, we must be the obstacle.
only	seul	Of the fifteen Member States, only one is in favour of a directive.
only	seulement	NIHB Premium costs are paid only in the Pacific (55.8%) and the Alberta (44.2%) Regions.
only	unique	Regrettably perhaps, sometimes the carrot of amnesty is the only way of guaranteeing a lasting peace.
only	uniquement	For the air mode only, Canadian freight forwarders may transmit supplementary cargo reports for imports, in-transits and freight remaining on board (FROB), while foreign freight forwarders are only permitted to transmit supplementary cargo reports for in-transit and FROB movements that do not involve a Canadian entity.
original	originel	"Tests for this theory are: (a) It is remarkable that the loss of angular momentum by the earth since the ""original"" state almost exactly matches the amount required to bring the moon from the earth's equator to its present orbit; (b) Recent observations of daily growth increments in fossil organisms show, at least for the last 400 m.y., that the order of magnitude of the time-scale previously adopted by the authors is satisfactory, the scale having only to be somewhat shortened and the values—theoretical and observed—of the month-to-day ratio are in good concordance."
outline	esquisser	Working group participants also met to outline project proposals.
over	encore	identifying under-performing, obsolete or marginal programmes and activities over time and shifting resources not only to proven efficient and relevant ones, but also to those programmes considered to be of the highest priority.
over	jusqu'à	Enirisorse also took over the costs incurred by Pertusola Sud, enabling it to stay in business until now, although the Commission had adopted a negative decision in respect of such aid in November 1998.
over	partout	This is significantly different from the Canadian context, where unified federal jurisdiction over telecommunications since the early 1990s has enabled the development of a harmonized regime across Canada.
over	pendant	• Graduating middle -income countries-Bilateral programming to wind down over a transitional period
over	tout près	• Proactive Disclosure Backgrounder Canadian Forces Contribution to Bosnia-Herzegovina BG–04.029 - August 30, 2004 Over the last thirteen years nearly 40,000 members of the Canadian Forces have contributed to stabilization and reconstruction initiatives in the Balkan region.
overall	en général	The country programme will work with the Disaster Management Department in the Prime Minister's Office on overall EPR.
overall	globalement	Overall, survival of philopatric squirrels was 73%, whereas survival of dispersing squirrels ranged from a maximum of 40% to a minimum of 25%.
pace	vitesse	After perhaps a low start, preparations seem to be gathering pace and no doubt it is imperative that consumers and operators keep tight control of the process.
pack	bât	By the early 1900s presses had been hauled by railway, steamer, ox-cart, pack-horse and the backs of their owners to practically every settlement that had pretensions of calling itself a settlement in the West.
pack	emballer	Thanks to their modularity is possible to build compartments tailored to the objects to pack, ensuring their safety during storage and transport.
pack	meute	Dogs are pack animals that need a leader.
package	colis	"(k) For consignments of more than one package, the information required in 5.4.1.1.1 and in (a) to (j) above shall be given for each package.
package	ensemble de mesures	The citizens are also extremely concerned about oil pollution disasters on their coastlines, and if we want to avoid repetition of these disasters the Council and the European Parliament must act swiftly and adopt a package of measures on maritime safety, as we have already proposed.
package	paquet	To this end, it must put in place a motivating package which should convince the regime, and the ordinary citizens who innocently support it, that the European Union could contribute to improving the life of the Belarusian people.
package	progiciel	This approach is coded in a special purpose fracture mechanics package FAST.
paper	copie	For other matters, such as the background information on the entity, the audit team can choose to include a cross-reference to the evidence found in other audit working paper files rather than putting a copy of the evidence itself in the substantiation binder.
paper	feuille	When she handed it in with her test paper, she was told by selection board member Bodge that it would be attached to her test paper.
paper	papier	Arrangements were well advanced for a new badging system for delegates and an electronic notice board system (to replace the present paper‑based meeting information dissemination method).
paper	papiers	Some manufacturing sectors, chiefly the pulp and paper, chemical and metallurgical industries, use large amounts of freshwater, and consequently must dispose of significant amounts of waste.
paper	théorique	The dispute about the European regulator and about European priority projects is in reality a conflict of visions, of whether the energy policy for Europe is to become a reality or whether it is to remain on paper.
parcel	colis	Since July 1993, the rate has been $0.80 per kilogram plus $0.75 per parcel for nutritious perishable food.
parcel	paquet	You cannot send a parcel from Rotterdam, Europe's biggest port, to anywhere in Europe without it passing through German territory.
parcel	parcelle	"Since the early 1900s, Prairie farmers have also commonly practised summerfallowing â€"" leaving a parcel of land free of crops for a single growing season ( Table 4.4)."
parcel	partie	The healing of society is part and parcel of restoring and sustaining peace in such cases.
particular	détaillé	• To abolish laws and policies which deny access to health facilities, goods and services to particular individuals or groups as a result of de jure or de facto discrimination and to abstain from enforcing discriminatory practices as a State policy (Paragraphs 19, 34, 50); To adopt legislation or to take other measures ensuring equal access to health care and health-related services provided by third parties; to ensure that privatization of the health sector does not constitute a threat to the availability, accessibility, acceptability and quality of health facilities, goods and services; to ensure that medical practitioners and other health professionals meet appropriate standards of education, skill and ethical codes of conduct (Paragraph 35); To adopt national health policies and detailed plan for realizing the right to health prioritizing the needs of vulnerable and disadvantaged individuals and communities (Paragraphs 20-27, 36) To undertake positive action in favour of individuals and communities unable, for reasons beyond their control, to realize the right to health themselves by the
particular	exigeant	The factors to consider in reaching this determination  are (a) whether the evidence put forward as similar fact indeed involves  similar facts as those at issue in the proceedings, (b) whether the  evidence addresses issues other than the Respondent's mere propensity to  commit a particular act or acts and (c) whether the introduction of the  evidence will serve to confuse the issues by requiring the Tribunal to  resolve whether the earlier acts have in fact been committed.
particular	personnel	(a) Continue its efforts to train all professionals working with and for children in the provisions and principles of the Convention, in particular parliamentarians, law enforcement officials, civil servants, municipal workers, personnel working in institutions and places of detention for children, health personnel, including psychologists, and social workers;
particular	spécial	The fourth working group, established in 2007, assisted the Special Rapporteur in considering a future work programme, in particular the relationship between aquifers and any future consideration of oil and gas, consequently agreeing with the proposal of the Special Rapporteur that the Commission should proceed to a second reading of the draft articles on the law of transboundary aquifers in 2008 and treat that subject independently of any future work by the Commission on oil and gas.
party	individu	On what basis may an individual be deported to another country by the State party?
party	parti	Provisions of goods or services or transfers of funds by a candidate who is not of a registered party to any other political entity is a contribution and is governed by the rules for contributions.
party	réunion	Extraordinary meetings of the Parties shall be held at such other times as may be deemed necessary by the Meeting of the Parties, or at the written request of any Party, provided that, within six months of such a request being communicated to them by the secretariat, it is supported by at least one third of the Parties.
party	soirée	Those who attended the pub’s launch party were lucky to hear many accomplished musicians play and sing including John McDermott and Ashley MacIsaac.
party	sortir	(13) The Committee regrets that, according to reports of numerous military roadblocks, the requirement to obtain a visa to leave the State party and the practice of internal political exile, the right to freedom of movement is still restricted.
party	équipe	In the camp lower down the mountains, the party built snow walls around their camp.
passing	disparition	With the passing of the premium Visa, Celio had an incursion by the MPB, when he worked with several artists of the genre, among them the singer-songwriter Chico Cesar Paraiba.
passing	extrêmement	It is a great pleasure to be here with you today.  Canada is very proud to host this symposium to share our experience of drafting and passing groundbreaking legislation to allow the export of generic, low-cost medications to countries in need.
patent	claire	The application for a patent shall be filed with the competent national office and shall contain the following: (a) the request; (b) the description; (c) one or more claims; (d) one or more drawings, where necessary for the understanding of the invention, which shall be considered an integral part of the description; (e) the abstract; (f) such powers of attorney as may be necessary; (g) proof of payment of the prescribed fees; (h) where applicable, a copy of the access contract where the products or processes for which a patent is sought have been obtained or developed from genetic resources or products derived therefrom of which any of the member countries is the country of origin; (i) where applicable, a copy of the document accrediting the licensing or the authorization of the use of the traditional knowledge of the indigenous Afro-American or local communities of member countries where the products or processes for which protection is sought have been obtained or developed from such knowledge of which any of the member countries is the country of origin, in accordance with the provisions of Decision 391 and such of its amendments and implementing regulations as are in force; (j) where applicable, the certificate of deposit of biological material; and (k) where applicable, a copy of the document attesting the assignment of the right to the patent by the inventor to the applicant or to his principal.
patent	évident	CBAC initiated a research and consultation program in early 2000, when it became clear that among other things, Canada should be in a position to contribute to international discussions on patent-related issues specifically related to biotechnological inventions.
pattern	exemple	The model included three-digit industry and occupational codes as dummy variables to capture differences in employment patterns associated with differences in the pattern of labour demand across sectors.
pattern	modèle	Disability in this respect can be seen as part of a sociological pattern; a result of barriers in society against the full participation of individuals in taking part in the Information Society.
pattern	patron	Both the pattern and activity of peroxidase isoenzymes changed during the culture cycle.
pending	en suspens	At the end of 1999-2000, 59 cases were pending further action and 31 have been scheduled for the 2000-2001 fiscal year.
pending	pendant	For example, the case concerning the registration of the Bulgarian non-governmental organisation 'RADKO' has been pending for years on end before the Supreme Court of the Republic of Macedonia.
perfect	parfait	As Chief of Family & Child Health at Health Canada, Dawn led many maternal and child health projects such as Nobody's Perfect, the Postpartum Parent Support Program, and various national consensus statements and provided support on behalf of Health Canada in Canada's participation in the World Summit for Children (1990), and in the writing of the Convention on the Rights of the Child.
perfect	pur	Fresh air, the alpine panorama as well as the multitude of sports and recreational activities are the perfect prerequisites for a fantastic holiday.
permit	autorisation	The police advised Dr. Chee that he could apply for a permit for a rally at an indoor location or he could speak at the Speakers' Corner.
permit	autoriser	It has been TPD's practice not to permit claims of efficacy against Hepatitis B virus, unless the applicant can provide data to demonstrate this specific virucidal efficacy using a methodology which has been accepted by an internationally recognized standards organization.
phrase	expression	"The United States thus takes issue with the Panel's finding that the United States was required This interpretation is supported, according to the United States, by the use of the broad phrase ""in relation"
phrase	formule	"Otherwise, the United States proposes the insertion of the phrase ""no later than"" throughout Article 5 in those locations where it is included in brackets in the Basic Proposal."
