formality	src	src_ctx	trg
informal	 	We were just discussing you. - Dean Papadakis told me about your impressive memory. - My own memory isn't as good as it used to be. - What's your secret? - It's easy to remember when you never forget.	What you doing?	¿Qué haces?
informal	 	You had to make her want to leave me. - My dear, your friend is very ill. - He's also usually right. - I-I helped him get out of jail. - After Kate and I got here.	You knew she wouldn't leave me behind if I was in jail or in the nuthouse.	Tú sabías que ella no me dejaría atrás si yo estuviera en la cárcel o en el loquero.
informal	 	I've already talked to the school board about having him kicked out of Green Grove High. - - It's Danny. - - What about Danny? - I think that I'm in love with him. - Mayor Rollins, it's an honor to meet you.	- Why don't you head on home?	- ¿Por qué no te vas a casa?
informal	 	I think, perhaps, that you should not hope too hard. - No. - It relieves me to see that your collar took no harm. - I saw Puss giving me a look this morning, as if to say, "Only we know where that has been!" - If it is a secret now, it will not be for long, banded about all over the ice cream!	I want you each to take one egg and one spoon.	Quiero que todos cojáis un huevo y una cuchara.
informal	 	I'm trying to lose a couple micrograms. - - Where? - - These stripes don't help. - You look great! - I don't know if you know anything about fashion.	Are you all right?	¿Estás bien?
informal	 	- Shut up! - She's Just a friend! - I'll kill him! - She's Just a friend! - - I feel like I'm ten years younger. - - Do I make you feel that way?	Do you like feeling that way?	¿Te gusta sentirte así?
informal	 	Yeah, but then you see we're here to greet them when they come back, which is nice. - It was our anniversary last night, so we sat the kids in front of the departure boards and we took the monorail down to Terminal 2 and we went to the Cafe Rouge. - Yeah, they gave us a lovely little table outside, near Tie Rack. - And on the weekend we took the kids out for a treat, down to Baggage Reclaim. - Yeah, we played a little game with them, didn't we?	"Can you guess what colour the next case is going to be?".	'¿Puedes adivinar de qué color es la próxima valija? '
informal	 	Look who else can hit. - In order to feel confident, you got to look good, okay? - This is a vest, put that on. - Okay, this is called gel or product. - Too little, you look like a pedophile, too much and you look Persian.	Mitch, I have done everything that you have asked of me.	Mitch, hice todo lo que me dijiste, Me puse los jeans,
informal	 	I love... - "I have received, my Hyperion, the letters you have sent from afar. - "Everything you say deeply moves me "and loving you so, I often tremble "when I see the tender youth who wept at my feet - "Will you not forget what love is? - But go on! I am following you.	"If you were capable of hating me I believe I would even imitate you.	Creo que, si fueses capaz de odiarme, hasta en eso te imitaría.
informal	 	Yeah - Yeah, definitely vampires. - Go for the heart. - Bravo, Carlitos. - You think you can fight me?	Your fight's over.	Tu lucha se terminó.
informal	 	The soul can never be cut into pieces by any weapon. - nor can it be burned by fire. - nor moistened by water. - Rasila, make sure no Rajadi bullet stays in my Kanji's body. - He needs to go away clean.	- How could you shoot?	¿Cómo pudiste dispararle?
informal	 	You're no Catty - Take a catwalk - Nice try kitty cat, with the voice-jack - I've got friends looking out They've got my back - Now you know, stealing the show is a crime	Unless you do it right	A menos que lo sepas hacer
informal	 	You're keeping addict hours. - You come in late, you leave early, you're haggard, it's like the baby's already been born. - I don't know what you're talking about. Tim? - I'd rather not take sides. - - - Thank you.	Well, would you rather do morning prisoner transport for the next six months?	¿Prefieres hacer el transporte de prisioneros por la mañana... los próximos seis meses?
informal	 	I don't know, ask Ranquin. - He's the Kroll expert. - You have brought death to us all, dryfoot. - Hey? - Is that your considered opinion?	You know something, Romana?	¿Sabes una cosa, Romana?
informal	 	Why did you fire your gun at those men yesterday? - Look, I did kill Travis, okay? - I killed him. - Now, whatever I said before, I... I was... I mean, - So, you can let my dad go now, okay?	I mean, you have me now, so... so please, just let him go.	O sea, ya me habéis cogido, así que, por favor, dejad que se marche.
informal	 	Well, last year, the company gave $30,000 - I was thinking $40,000 this year. - $35,000, not $40,000. - $35,000 is good. - - Tommy.	- Hey. - How are you doing, Doctor?	Hola, ¿cómo estás, viejo?
informal	 	I think I'm feverish already - - You find that funny? - - I like getting lips - - Charming! - - What's wrong?	You stringing the customers along	Le tomas el pelo a los clientes.
informal	 	I haven't a clue. - But... whatever it is, funnily... it's definitely not faux. - Now we're doing it again! - The decision's made. - Merc's out.	When will you tell him?	¿Cuándo se lo vas a decir?
informal	 	Well, where are you staying tonight? - Motel. - I got a college buddy in the area that I can stay with tomorrow night. - That's good. - Yep.	Can I call you?	¿Puedo llamarte?
informal	 	You must save yourself. - What is it with the luthors? - I swear death follows that family around like a stray puppy. - - Lois, you are not gonna believe this. - - You know, I wanted to search luthorcorp tonight for evidence that lex had patricia swann killed.	But you, no, genius that you are, you wanted to stay here and search through meaningless memos in lex's office.	Pero tú, genio, prefieres quedarte aquí y buscar entre insignificantes notas en el despacho de Lex. - Lois...
informal	 	The police need a victim, somebody they can pin those three murders on. - Three? - There's only two, because Thursby certainly killed your partner. - Only two then. What's the difference? - We have to give the police--	Come, Mr. Spade, you can't expect us to believe at this late date that you're afraid of the police, or that you're not quite able to handle--	Vamos, Sr. Spade, no pretenderá hacernos creer a estas alturas... que tiene miedo de la policía, o que no es capaz de solucionar...
informal	 	Ah... the smells of home. - This way. - Whoa, whoa, whoa, whoa. - She's so frightened. - She's got a lot to be frightened about.	It's ok, you can come out.	Está bien, puedes salir.
informal	 	We're 50 meters out. - Coming through the wire. - Tell Mata's men to hold their fire. - All right. - The next men you see will be my man and Teo.	So hold your fire.	Así que no dispares. Vamos.
informal	 	It's "Hello." l can say "Hello" in a lot of different languages. - Not yours, but a lot of them. - Welcome, sir. - -l'm not lookin' forward to this. - -Do you think I am?	I don't understand the problem with you two.	No entiendo cuál es tu problema.
informal	 	Share a dressing room with Patty Gray? Yes, this one, Terri Larue, And this blonde, Dolly Moore. - How do you know? - Charlie Miller said so. Oh. - May I take your things? - Anytime. The hat.	What impression did you get about this girl From Charlie?	¿Qué impresión sacaste de lo que dijo Charlie de esa chica?
informal	 	Why hit him? - Together... Forever - There's not a day when a grown up girl's face isn't ruined. - It's scary to see a scab fall off! - I'm alright, it doesn't hurt.	Say you're alright one more time, I'm leaving you on the streets!	Si me dices otra vez que estás bien te echaré del coche.
informal	 	Look, J.J., there are several matters that are very important. - You can talk to my new general manager about them later. - - Your new... - - General manager? - - That's me.	- You mean Peek?	- ¿Te refieres a Peek?
informal	 	We will be taking off shortly. - Kate... - Yes? - Are you prepared to have a pleasant flight? - Yes.	Tell me, Kate. What are you thinking about?	Dime, Kate, ¿en qué piensas?
informal	 	Robbing banks over here? - Yes, I am. - No. - I got offered a job at the pharmacy in town today. - Mr. Youngerman advanced me my first paycheck, so...	But you dropped out of pharmacy school after two years.	Pero dejaste la escuela de farmacia a los dos años.
informal	 	Shit! - hello I want to leave a message for the bip 056234. - Pedro I broke the telephone... - I broke the telephone. - And before midnight... I'lI destroy... everything that's left.	Pedro, you have to find me.	Pedro tú tienes que encontrarme.
informal	 	If anything happens-- - -What could happen? - They are all against you, Bart. - You must kill them all. - They all must die.	-Are you my conscience?	-¿Eres mi conciencia?
informal	 	Oh, great, so I have an opinion and now you want me to quit. - That's fantastic. - I can't tell what stupid thing you're saying now. - Never mind. - You came to me raw and whimpering after your disastrous summer in New York.	You said you wanted to work as hard as you could to catch up and get good enough to make it.	Dijiste que querías trabajar tan duro como pudieses para superarte y llegar a ser lo suficientemente bueno.
informal	 	Well, hold on. - The waiter's been by, like, three times. - We should probably figure out what we're ordering first. - Yeah, sounds good. Man, - I cannot decide what I want.	No, you cannot.	No, no lo sabes.
informal	 	- Okay. - - Okay. - You did good. - But you can be a person. - - I apologize.	- Your apology's accepted.	-Acepto tus disculpas.
informal	 	I'll give you a lift. - - Really? - Hey, why don't we go someplace? - Let's grab a drink somewhere. - You don't want to?	It's probably best just to take you home, Linda.	Será mejor que te lleve a casa, Linda.
informal	 	- No clubs, no clubs. - We want peace! - We want freedom! - Gorilla brutality! - Sergeant!	Are you what we were, before we learned to talk and made a mess of everything?	¿Eres tú lo que éramos antes, antes de aprender a hablar y destrozarlo todo?
informal	 	- Buddy, Murena's in charge here. - "Buddy, Murena's in charge here." You watch too many American movies... - Fuck, Christ, you've broken my nose! - Are you mad? - Pushing a bit out at Torrino was OK, we let you do that, but now you're pissing us off.	Next time we see you, we'll shoot you. Understand?	La próxima vez que te veamos, te disparamos. ¿Entendiste?
informal	 	It was fine. - We could have more. - Get out of this dump, a break from these foul-smelling suck-ups, flex our muscles in the real world and in the process take out a miserable, old witch who's been standing in my way for centuries. - What do you say? - I'm sorry I couldn't bring better news, Dean.	It's not your fault, Cass.	No es culpa tuya, Cass.
informal	 	- What? - How did he? - - Keep it going! - ♪ - You wish your son would call you more! - ♪ - I'm leaving everything to my cats!	♪ - I sense that you've been here before!	Siento que ya has estado aquí.
informal	 	You dwell in the soil of the earth. - You dwell in every moment of life. - Oh Lord, only you know every man's ascent. - Oh Lord, only you know every man's ascent. - You are our inner strength.. you are everyone's hope.	You are everyone's friend.	"tu eres el compañero de todos"
informal	 	We're going to be in 300 locations by next summer. - Hey, look, you know, if it, uh, if it's legal and makes my job easier, I'm all for it. - There's our guy. - Sung Bang. - Archie...	Artie... could you enhance the image of the boy?	Artie podrías aumentar la imagen del niño?
informal	 	Nine plus seven is 16. - That's 1,600,000 between us. - We should've left. - I was sure eight would come up. - Fournier!	I never expected to see you here.	Jamás hubiera esperado encontrarte aquí.
informal	 	- I can't, I'm caught in something. - Here, all right, let me give you a hand. ROZ: Oh. - You've got a lot of explaining to do. - Oh, don't you look nice? - Yeah, Frasier wanted me dressed up for this mystery lunch of his.	He hasn't told you what the occasion is, either?	Él no ha dicho lo que es la ocasión, ya sea?
informal	 	Are you sleeping with Ned? - - That's none of your business. - - OK. Are you? - No, I'm not. - You're gonna miss the jaguar shark or whatever it is if it actually exists.	Are you crying?	¿Estás llorando?
informal	 	Think you can fool me? - Now you can stop pretending. - Those idiots can't even pretend to be dead. - I don't believe this. - You too, lady.	- Why, you... - Please, no!	-Tú-- -¡Por favor, no!
informal	 	No. - Why not? - Uh, the probe is in the tumors. - Pulling out without the navigation system could damage the brain tissue. - And you can't leave the probe in very long without risking swelling.	That's good. What's your name?	Muy bien, ¿cómo te llamas?
informal	 	I'll let you know when I know more. - Don't call" - - Do you understand? - - Yes, we can do it. - Find five errors.	No? Do you know what irony is?	¿Y sabes cuál es la ironía?
informal	 	You did it, Kimmy. - We both did. - This all worked out perfectly. - Dong got married... to someone else. - Ronald Effing Wilkerson!	I saw your little video on the YouTube.	Vi tu pequeño vídeo en YouTube.
informal	 	You may have won a small battle but I will still win the war. - We will see about that. - Virginia... - Your mother is not going to be happy about this. - Then I guess it's a good thing that I own the Church and not her.	You know we haven't heard the last of him.	Tú sabes que no hemos oído lo último de él.
informal	 	Deceased. - She's here in the morgue. - One thing that they remember about her is the blue scarf. - That and the, uh, the air marshal was fixated on her. - We need to take a look at her, verify her identity, find out where she's been, exactly what she was doing on that flight.	You think she's behind all this?	¿Crees que ella está detrás de todo esto?
informal	 	I'm aware of your statement. - I'd like to hear it in your own words. - Do you believe your chief mechanic was at fault? - - I'd like to ask for a recess. - - Let's talk.	Whose fault do you believe it was?	¿De quién cree que es la culpa?
informal	 	I'm offering Liam the role of Tomas. - The stable hand? - He barely has any lines. - Yeah, But he, he sweats a lot and he takes his shirt off. - I thought you said you want to showcase Liam's talents.	What are you trying to say?	¿Qué estás tratando de decir?
informal	 	You want me to "accidentally" break the other leg? - Hey, I'm sorry I raised my voice. - In front of the children! - Right, in front of the kids. - It's just, you... All you're doing is bringing up this baby thing over and over.	Are you going through, like, a "womany" hormone situation or something?	¿Estás experimentando una situación hormonal de mujer?
informal	 	Well, hey, man. You know, if it works for you. - Believe me, Pistol, it is the best. - - "Pistol"? - - Yeah. - Pistol.	- Because you're Pete.	- Te llamas Pete.
informal	 	You can tell me anything. - No, trust me, it needs to be this way. - Because you're going to be asked questions, and if any of those questions involve Rio Bravo, then you need to be able to say that you don't know anything about it. - You need that, Lena. - Now, we'll see each other on weekends and holidays.	You're gonna be working seven days a week anyway.	Estarás trabajando siete días a la semana de todos modos.
informal	 	Mother - Are you going to school? - I can make some lunch - You don't have too .. - I'm not in the mood to eat	Do you want to make people worry?	¿Quieres lograr que las personas se preocupen por ti?
informal	 	Call me when she crashes again. - That went well. - Everything okay? - Come on. - I know that look.	I'm just not used to seeing such emotion coming from you.	Es sólo que no estoy acostumbrada a ver tanta emoción de tu parte.
informal	 	If the writing on the wall's wrong... If what I know about you is incorrect. - If you did it. - What? - No, listen. - If you did it, I'm here. With ya.	Is that what you think?	¿Es lo que piensas?
informal	 	Tattoo artist there. - Fifteenth one we've seen. - Hey, Cro-Magnon, stow down! - I'm pooped. - For every step you take, I take three.	Tell me... after you've found your little brother, what'll you do?	Dime-- ¿Qué harás cuando encuentres a tu hermano pequeño?
informal	 	Nah, I just want to kill her. - It's that simple. - I'm gonna go shower. - So, let me get this straight. - You send out a notice of your impending graduation, and people feel	- obliged to give you money?	- obligada a darte dinero?
informal	 	You ever heard of survival of the fittest? - 'Cause Dr. Kidd sure has. - She likes to weed out the ones who can't contribute, who can't hack it. - But nobody hacks it. - Not really.	What do you mean?	¿A qué te refieres?
informal	 	I knew it wouldn't be easy, being a woman and everything, but I thought if I put my head down and worked really hard... - Well, the police force is changing, women will increasingly hold sway. - I mean, look at Alex Drake.I do. - She's the most amazing woman I've ever met. - She's also the one that's got me thinking, maybe this job ain't for me.	Because you can't compete with her?	¿Porque no puedes competir con ella?
informal	 	I talked to them. - And I should have talked more to you. - Mom, that's enough. - Mom, don't look at me like that. - Don't speak Milanese, you're awful at it.	How did you adapt to Rome?	¿Cómo conseguiste adaptarte a Roma?
informal	 	- At ease, Sergeant. - - Yes, sir. - These are the two civilian lawyers I discussed. - Will Gardner, Alicia Florrick, from Lockhart/Gardner. - Hello, Gina.	Do you want to sit?	¿Te quieres sentar?
informal	 	- It's all right - I like it. - You look like Dad. - - What? - ! - What's wrong with you?	Why would you say that to her?	¿Por qué le has dicho eso?
informal	 	It's just me, Libby. - Harry? - Are you okay? - Yeah. - I'm fine. You feel a little warm.	God, you're tense.	Dios mío, qué tenso estás.
informal	 	This is gonna be a lot like that, except, you know, it's gonna maybe make sense. - "Inception" made sense. - You don't have to try to impress me, Morty. - Listen, tonight we're gonna go into the home of your math teacher, - Mr. Goldenfold, and we're gonna incept the idea in his brain to give you A's in math, Morty.	That way you can, you know, y-you're gonna help me with my science, Morty, all the time.	de esa manera podrás, ya sabes, Ayudarme con mi ciencia, Morty, Todo el tiempo.
informal	 	Yes. - Congratulations. - You've been served. - Wow. Hey, if you changed your mind about me testifying, you could have just asked. - You didn't need to send some big-breasted errand girl.	- What are you talking about?	- ¿De qué estás hablando?
informal	 	I killed him. - I'm sorry. - I Killed him. - You're my baby boy. I love you. - You are my son.	You are my son.	Eres mi hijo.
informal	 	You have blisters on your feet from all the dancing? - My boyfriend ran off with the bride. - - What? ! - - There was no dancing. - I'm gonna find you a ride home, and as soon as things calm down with Alex and his dad, I'm gonna come over and we're gonna drink a lot and burn things.	Can you wait five minutes? Jackson, pull over.	¿Puedes esperar cinco minutos? Jackson, para el coche.
informal	 	Best thing that ever happened to me. - Well, that's great. - But then that's a good thing whether you're with me or not. - I think we should stop seeing each other. - [laughs] Alex, come on.	I just want you to know I enjoyed talking to you more than maybe anyone in my entire life.	Sólo quiero que sepas que disfruté mucho charlando contigo más que con nadie más en toda mi vida.
informal	 	- What did he do to you? - You're inseparable. - - You must be in love. - - Think you're funny? - He's a grown-up, and you know it. - He may be big, but he's not grown up.	And maybe you're not so little either.	Y tal vez tú no seas tan pequeña tampoco. - O tú, o tú.
informal	 	Jen heard from one of your friends that you had some kind of secret. And she was right. - I knew you were too good to be true. - I knew it. - Open it. - No, I'm not gonna open that.	Do you have any idea how many times I've been arrested this year alone?	Tienes una idea de cuantas veces he sido arrestada sólo en este año.
informal	 	Dream on, love. - I don't know, Jessie's a bright girl. - You know, if they offered a scholarship. - Beats me why anyone would want one. - Bloody Hogwarts.	Excuse me, love. Do you happen to know where we might find "the Master"?	Disculpa, amor. ¿Por casualidad, sabes dónde podemos encontrar al "Amo"?
informal	 	Are you okay? - - Come on, Meat. Meat! It's just a brain. - - You're not helping. - I can't find the dang test anywhere. - Maybe it's in her apartment.	You crazy?	¿Estás loco?
informal	 	Except you're saying there's a demon, And none of us has ever heard of demon with yellow eyes. - Yeah, well, I have. - This thing killed my family. - - Just calm down, son. - - You don't get it, do you?	You are in danger.	Estáis en peligro.
informal	 	It pays. - - How much? - I don't know, Mom. - Well, it sounds dangerous. - And dirty.	And you know what? You are not going to meet any suitable people there.	Y no vas a encontrarte con gente apropiada ahí.
informal	 	It's a better automobile! - A Lincoln is not better than a Cadillac. - A Lincoln is better. It's a better automobile. - Forget about it. Cadillac got more acceleration. It's got more power. - - It's got more power.	- You just said that.	-Ya dijiste eso.
informal	 	You're ashamed to be dating the neighborhood lunatic. - No, of course not. - I'm a shrink involved with a former patient. - What if I ran into a colleague? - I'm just not ready to have to explain myself, you know?	Daniel, are you okay?	Daniel, ¿estás bien?
informal	 	Yes,this is possibly that Could be something that could Change the game totally and Completely. - I know whenever someone takes a Walk you're definitely keeping Your eyes peeled. - Jeff: cochran,you're a Bright guy. - Do you think you can find the Idol? - It's possible. I just think that you have to Weigh the pros and cons of Searching for the idol.	It makes you look very,very Suspicious and it makes you look Like you don't trust your tribe.	Te hace ver muy, muy sospechoso. Y hace que parezca que no confías en los de tu tribu.
informal	 	Maybe that'll help. - - Okay. - - I'm okay. - Okay, honey. - Okay.	- Okay, I would like to ask you one thing.	- Vale, querría preguntarte una cosa.
informal	 	Fuck all of them. - People like us, Purcell we're just the soldiers on the covert battlefield. - I know you know that. - Fight fire with fire, sir. - We should be heroes.	Me, you, James.	Tú, yo, James.
informal	 	Go away. - Wait here. - I always liked chocolate ice cream, but my mother made us eat vanilla, because it didn't stain anything. - -I hired Jane's cousin. - -Really?	What changed your mind?	¿Por qué cambiaste de opinión?
informal	 	Time to go to sleep. - Close your eyes. - Yeah, Mom. - As easy as making a free throw. - Hey, Bean, Becky went to sleep.	I think it's time for you to hit it, pal.	Creo que es hora, amigo.
informal	 	Then suddenly - Ooh, your lips are touching mine - A feeling so divine - Till I leave the past behind - I'm lost in a world	Made for you and me	♪ Hecho para tú y yo
informal	 	You don't even fuckin' understand what your fuckin' life is about. - Oh, that didn't feel good. - You got a serious fuckin' problem. - Don't fuckin'... - You fuckin' know what it's about?	Yeah, hey, Farrel, no, I got an idea. How about you ruin my last fuckin' weekend by being a total fuckin' idiot?	Sí, bueno, Farrel, no, tengo una idea. ¿Qué tal si arruinas mi último puto fin de semana por ser un total e inmenso pendejo?
informal	 	- Baby, got a good one. - - Chuck! Chuck! - No... - Oh, man. - Hi.	You all right?	¿Estás bien?
informal	 	So, how is FU? - I think he's a bit disappointed in you. - Really? Really? That's most unfair. - What's he got to be disappointed about? - As a matter of fact, I'm a little disappointed myself.	We've given you stronger support than any other quality newspaper.	Sabes perfectamente bien que os hemos dado el apoyo más fuerte y consistente que ningún otro periódico de calidad.
informal	 	You've always been there for me. - I should've been there for you. - And, you think you could ever forgive me? - Darlin', life's too short to not forgive my favorite little girl. - - I love you.	- I love you, too.	- Yo también te quiero.
informal	 	And for ten grand, I wasn't asking a lot of questions. - All right. - - Special Agent Taylor. - - Hey. I got off the phone with Trans Charter Air. - They confirmed that a passenger matching Rob's description to L.A. yesterday.	You know, the company has their planes built in Long Beach, California.	Verás, los aviones de la compañía se fabrican en Long Beach, California.
informal	 	- It's just your impression. - - Hello, how are you? - Very well, thanks. - - Yes, they are definitely watching us. - - I know why. - This morning I found a bottle of liquor completely empty.	- You can't even walk straight. - No, It's not because of that!	- No puedes ni andar derecha.
informal	 	so, I drop-kicked the company to my mother, and I washed my hands of everything. - I admire you, letting it all go and starting over like that. - Well, I don't know if it was brave, or if I was just a total coward. - It's brave. - I have a similar situation.	You have an evil bitch mother?	¿Tienes una zorra malvada por madre?
informal	 	Reports to his father? - Oh, my darling, children watch everything. - It's part of learning. - You wouldn't understand. - You've never had a child.	- Have you sold the Trianon?	- ¿Has vendido el Trianon?
informal	 	No, I'm kind of in the middle of something right now. - Okay. - Are we, um, are we still on for dinner? - Yeah, but I might be a few minutes late. - No problem.	It, um, it just really makes me happy that I feel like I can finally trust you.	Es sólo que, me hace realmente feliz sentir que puedo finalmente confiar en ti.
informal	 	- Why does everybody insist I can't be serious? - The district attorney slathered me on live television. - - I think you mean "slandered. " - - Well, I'll have the last word. - Listen to me!	They could still bring charges if you say something to incriminate yourself.	Aún pueden presentar cargos en tu contra si te autoincriminas.
informal	 	Oh, we all know Maxine. - Love. - Second-best hugger in the world, after Mr. Burt Reynolds. - Story to follow. - All right, guys, this will all be over in 90 seconds.	- Hold your poses.	-Mantened vuestras posturas.
informal	 	Both! - Next. - Red light district. - Those cheap pubs. - Those cheap discotheques with the tacky lights... and shady people.	You'll dance for them?	¿Vas a bailar para ellos?
informal	 	National Honor Society. - I will hire a driver on Monday. - The insurance company will pay for it. - Okay, well, if you need anything, just have one of the nurses page me. - I'm here all night. Okay?	Now, just go home and get some sleep, and you'll get that perfect SAT score.	Vete a casa a descansar, sacarás esa nota perfecta en el SAT.
informal	 	You can see my grandmother's apartment from here. - She's dusting her furniture. - Oh, this must be our lucky day. - Maybe we can watch her give her cat a flea bath. - My grandmother doesn't have a cat.	But if she's in your family, I bet she has fleas.	Si es tu familia, Apuesto a que tienen pulgas.
informal	 	You'll soon disappear. - And my next life? - - Huh? - - Next life? - Your what?	Told you it's over.	Te he dicho que se acabó.
informal	 	Daria, I just think that your field of vision could really be enhanced... - Come on, Mom. - It's not my field of vision you want to enhance. - What do you mean? - We've had this conversation before.	You think if I get contacts I'll suddenly turn into the homecoming queen.	Tú piensas que si uso lentes de contacto de repente me convertiré en la nueva reina del colegio.
informal	 	- So that's your new attitude? - - No no no no! - I did the best I could! - Now I'm here and I will stay! - Now you can think about it.	- What are you doing here?	- ¿Qué estas haciendo aquí?
informal	 	Did I ever tell you about her? - She's my second cousin. - Yes, Laura Belle is my second cousin... but she was more than that to me. - You see, once upon a time, in a different age... in a different age and such a different world... I was in love. - And wonderful to believe, the lady was in love with me.	You mustn't look at me as though that were impossible.	No me mires como si eso fuera imposible.
informal	 	I'll be there. - It's for you. Read it, really. Read it. - Get out of here ! - [ Knocking At Door ] I'm coming ! - God. Come on !	What are you doing in here ? Nothing !	¿que estás haciendo aqui?
informal	 	I'm gonna, uh... get some old surfboards to hang up here. - Maybe build a stage over here. - Get some live bands to play. - Yeah, that's good for you. - Still sounds like a lot of work.	Oh, hey, speaking of, aren't you working on those tracks for Juice or Fruit...?	Oh, hablando de eso, ¿no estás trabajando en aquellas canciones para Juice or Fruit?
informal	 	- Benson. - Yeah. - No, I blame myself. It's immersive theater. - I pushed the piece to be provocative and obviously Somebody just took it too far. - Whoa, slow down.	You're saying that the actress was raped on stage?	¿Dices que la actriz fue violada en escena?
informal	 	Oh, there you are. - I was afraid you weren't coming. - It was a discussion. - If we weren't gonna show up, we would have clearly let you know, and not humiliated you in public. - If it's any consolation, the lawyer we hired to replace you is already suing the elevator company.	Ow. You're sitting on my hand.	Te has sentado encima de mi mano.
informal	 	-What are you doing here? - -I wanted to see you. - -But why here? - -What's wrong with this place? - This place is gross.	All this stuff that tastes like nothing, but is so good for you.	Todo eso no sabe a nada, pero es saludable.
informal	 	All those headaches every time she'd come home. - You never wanted her home. - This is incredible. - I mean, you twist everything I say. - I give up.	You OK?	¿Estas bien?
informal	 	- I will. - But we still have the issue of four murdered kids using that video to blackmail you, including Will Belmont. - I had nothing to do with that. - I've been trying to protect this town. - Quinn, Piper Shaw is keeping this private for now, but it's gonna come out.	So, I suggest you tell me what the hell happened before it does.	Así que sugiero que me cuentes qué coño pasó antes de que ocurra.
informal	 	- It's Danny. - - What about Danny? - I think that I'm in love with him. - Mayor Rollins, it's an honor to meet you. - - Why don't you head on home?	- You two hooking up or something?	- ¿Os estáis enrollando o algo?
informal	 	Hey, Annie. - You guys hungry? - Is something wrong? - You usually only seek me out when you need advice on a personal problem. - - I've been busy.	- You've been hiding. Annie, sweetheart, you can keep pretending that everything's all right, but after what you've been through...	Annie, cariño, puedes seguir fingiendo que todo está bien pero después de lo que has pasado...
informal	 	It's possible that the victim blundered into a construction site, fell into the foundation, impaling himself on rebar. - Well, this is the place the guy with the tattoo on his tooth-- - Robert Pearson-- studied before he left. - That's assuming that Robert Pearson is the only missing person to have a tattoo of a hip-hop dancer on his left front incisor. - Uh-huh. Holding up.	I admit that the odds Again. favor your conclusion. Mm-hmm.	Admito otra vez, que las probabilidades están a favor de tu conclusión.
informal	 	Oh, we can hear you. - I-I-is your show idea just a... just a pencil? - It's a pencil with glasses and a dry British wit. - Which would be great if we were dealing with dry British kids. - But these kids are wet and American.	You got to put sunglasses on that pencil and give it a sassy catch phrase.	Debes ponerle anteojos al lápiz y darle una frase fresca y pegadiza.
informal	 	So, when will I know exact location of the show? - Don't worry, I'll call you at 6:00. - I'll give you the password. - All right? - Big kiss for a big night.	Lovely to meet you.	Encantado de conocerte.
