formality	src	src_ctx	trg
informal	 	What kind of woman do you see? - - And so, you... - - I like to live at other people's. Read books I borrow, go to the museum, go for walks... - What do you do? - I make money, lots of money.	Will you lend me a t-shirt to sleep in?	Leihst du mir ein T-Shirt für die Nacht?
informal	 	No. - Did you talk to him? - What about? - About me. - About you?	Listen, Myriam, it's politics. You can't understand.	Myriam, das ist Politik, du verstehst das nicht.
informal	 	A little red. - That's better. - Anything on the ratification? - It's all in the hands of Tennessee. - One more state, then women will have the right to vote.	You look doubtful.	- Du wirkst skeptisch.
informal	 	Yeah, this guy's gonna fit right in with us. - Oh, I really appreciate this. - My wife's been gone for over a year now and I've been really lonely. - Hey, what are friends for? - Yeah, but I think I'm gonna take my own car.	Are you sure you don't want to have Turtle chauffeur?	Bist du sicher, dass du nicht bei Turtle mitfahren willst?
informal	 	You have to calm down! - Here, I'll get you some catnip! - Okay! Okay! - Hold on! Find the catnip! - Rafp Rugnaf fills muh ahsi SOE! Demons from hell seek the chosen one!	You're such an amazing poet, Styler!	Du bist ein so wunderbarer Dichter, Skyler!
informal	 	- Thanks. - Oh, the shaking. - Okay, now you're just making fun of me. Stop. - No! No! - No, you are extremely talented, cousin. - Not only as a singer but as a dancer.	You have pizzazz, my friend.	Du hast viel Ausstrahlung, mein Freund.
informal	 	I'm working with an anti-Castro group. - I'm an organizer now, and I get a lot of political contributions. - Sure you do. - A gun sticking in somebody's face is how. - You know, all we hear about in the papers is animals like you and the killings.	It's Cubans like you who are giving a bad name to our people.	Kubaner wie du begründen den schlechten Ruf unseres Volkes.
informal	 	We are P3. - We were. - Yeah, but check this out. - See, the new image deserves a new name, you know. - I mean, otherwise no one will know what it is.	You know what I'm saying?	Verstehst du, was ich meine?
informal	 	Carrie, you're under a lot of strain. - You're not thinking clearly. - I'm thinking just fine, Quinn. - If anyone's risking this operation, it's you. You shouldn't be anywhere near me. - Look...	I'm glad you've got my back.	Ich bin froh, dass du mir hilfst.
informal	 	So who were you talking to - Oh, I was just checking on Kit - I left him with some friends so we could be alone - How is he - He's growing up	You're never gonna believe who I got a call from today	Du errätst nie, wer mich heute angerufen hat.
informal	 	Thief! Having robbed? - This is not true! - for that...? - Is she crazy? - She is crazy! What are you doing here?	Where are you from?	Wo kommst du her?
informal	 	I, uh... I wish I could tell you to sleep on it. - I'm sorry. Would you excuse me? - Sure. - - Okay, nice to see you. - There's something so indescribably sexy... about you standing in the middle of a crowd. - I could make love to you right here.	You're trying to tell me my future, you're looking on the wrong side.	Wenn du mir die Zukunft voraussagen willst, ist das die falsche Seite.
informal	 	You have an opportunity here. - But you're stubborn. - You don't listen. - If you don't want to listen, then stop listening. - You know who he is?	You wanna fight?	Willst du kämpfen?
informal	 	What do you know? - Your phone's 3g. - Trini doesn't make mistakes. - Continue for .3 miles, then turn left. - It's freezing.	Can you please turn off the air?	Kannst du bitte die Klimaanlage ausmachen?
informal	 	We haven't heard a word from you in five years. - You suddenly show up here, throw some money around and think you can get my respect. - - You think you can buy me with jewelry? - - Come on. - You think you can come into my house with your hotshot clothes and your jail manners and make fun of us?	- You don't know what you're saying.	-Du weißt nicht, was du sagst.
informal	 	Would you mind if I asked you a question? - Have you seen Linda? - You haven't seen her again? - Come and sit with me for a while. - Poor Linda.	I thought at first you went away with her.	Zuerst dachte ich, du seist mit ihr weggelaufen.
informal	 	What it would take for a world without enmity. - If you don't treat another as your enemy, he won't be your enemy. - Liar! You never went to school! - All you learned was how to lie to your dad. - Tell me... did you spend the whole day with your godfather?	What'd you tell him?	- Was hast du ihm erzählt? - Ich sagte doch, ich verrate dich nicht.
informal	 	And again, excuse me? - There is no excuse for you. - Alright)' - - Think I made my decision. - And it is final.	Because I borrowed your credit card?	Weil ich mir deine Kreditkarte geliehen habe? !
informal	 	There is a power greater than all and it is within us. - But we know it not. - We have eyes but see it not and ears but hear it not. - I saw the light that came from the corn. - He Who Walks Behind the Rows commands that we rid the land of all that defileth the corn.	You do not see the truth, Jedediah, because it is not yet with us.	Du siehst die Wahrheit nicht, weil wir sie noch nicht haben.
informal	 	When I was ready to lay down and die, she lifted me up, same as you. - You follow her wherever she goes? - I'm not her dog, if that's what you're trying to say. - Why all of a sudden are you so paranoid about Maryann? - - Because I'm trying not to be a fool. - You know what this is really about?	Your history is so fucked up, you have no clue what family is.	Weißt du, worum es hier wirklich geht? Deine Vergangenheit ist so verkorkst, du hast keine Ahnung, was Familie bedeutet.
informal	 	- Excuse me? - Your robot voice sounds an awful lot like a human voice. - Give me a break. - I've never been a robot before. - What do you mean?	You have always been a robot!	Du warst immer ein Roboter!
informal	 	I'd leave you, too. - - Oh, you hate the phone. - - I know I do. - But... - I mean, I don't have to like it.	Put your hand under the door. What?	Leg deine Hand unter die Tür.
informal	 	Happy to tell you, soon as I get that kiss. - What? - Are you serious? - Baby, I am tied to a tree in a jungle of mystery, and I just got tortured by a damn spinal surgeon and a genuine Iraqi. - Of course I'm serious. You're not seeing the big picture here, Freckles.	You're really gonna let that girl suffocate because you can't bring yourself to give me one little kiss?	Willst du das Mädchen wirklich ersticken lassen weil du dich nicht dazu bringen kannst, mir einen kleinen Kuß zu geben?
informal	 	Domestic bliss. - Looks like someone shit out a Tilt-a-Whirl. - You're the moral center of this family, let me ask you something. - Is it okay to impersonate your dead brother and pseudo steal some money if you're gonna use the cash for the family's greater good? - His passport is upstairs in my sock drawer.	If I were you, I'd wear a hat or something.	Wenn ich du wäre, würde ich einen Hut tragen.
informal	 	So your people--they can justcome and go whenever they want? - Go,yes,but two weeks ago, our underwater beacon stoppedemitting its locator signal. - There was an event--an electromagnetic pulse. - It would beimpossible to come back. - (Kate) why would youwant to come back?	You would not understand.	Das würdest du nicht verstehen.
informal	 	(lock jiggles) - Go ahead. - Don't mind me. - I'm revoking your private investigator's licence. - Also your gun permit.	If I catch you snooping around with a gun in your hand, I'll throw you in jail.	Wenn ich dich mit einer Waffe erwische, gehst du in den Knast.
informal	 	From the future. - Like the three guys in the safe house? - - He was the fourth. - - Then you know him. - - In the future. - So do you.	He's one of your best soldiers.	- So wie Du. Er ist einer deiner besten Kämpfer.
informal	 	- I could lend you my habit. - Eyewear trade fair - Organiser: Chloe Savignac - Hello, Paul. - I didn't expect you.	I heard you had an accident?	Hattest du nicht einen Unfall?
informal	 	Why's your boy already in there? - - He's here? - - Yup. - - What's going on? - - Nothing.	Your friend isn't much for small talk.	Dein Freund taugt nicht viel zum Smalltalk.
informal	 	I wanted to make sure it wasn't stolen, so I called the police before I did anything else, and here you are. - And, uh, did Ben tell you where he got the watch? - Another student. Sally Marcinko. - Sally. - Hi, I'm Nick.	Your name's Sally?	Dein Name ist Sally?
informal	 	- Tommaso, sorry. - Raffaele, the contract is okay. You'll go to the notary? - What will they say in town tomorrow? - In a few hours everybody will know. - What will you tell them?	Why are you doing this to me?	Warum tust du mir das an?
informal	 	Well, I realize that $50,000 ain't much these days, but it might stimulate a little interest. - Henry, one way or another, I'm gonna cover that bet. - What do you want me to do? - You've got to convince the warden that you won't ride, no matter what. - He'll be so mad, he'll wet his pants, because he makes this very big bet.	But you gotta hold out, no matter what they do.	Aber du hältst durch, was sie auch machen.
informal	 	I thought that was a bathroom for homeless people. - Mnh-mnh. Can I still play plants vs. Zombies? - Are you not listening? - But you learn about plants. Mm-hmm. - And plants are life.	Are you against life?	Bist du gegen das Leben?
informal	 	What's happened to Godric that he surrounds himself with clowns? - We invited you as a courtesy. - This is not your territory. - You have no voice here. - Yeah, sheriff.	Why don't you run on back to Louisiana?	Warum gehst du nicht wieder zurück nach Louisiana?
informal	 	You left me all alone with our sick mother. - And I was just a kid. - You made me lie. - Every time she screamed your name, I told her you were coming to see her. - Like you promised.	But you never did.	Aber du bist nie gekommen.
informal	 	- He's your cousin? - - He's from Russia too. - - No way. - - What part of Russia? - - Do I look like his fuckin' biographer?	- Olaf, what part of Russia are you from?	-Olaf, woher aus Russland stammst du? -Moskau.
informal	 	You were ice-cold. - One phone call and you're like a volcanic eruption! - OK, be the perfect son-in-law. - He loves that. - I'm not!	You really get on my nerves!	Du nervst!
informal	 	What are you doing here? - - I locked myself out. - OK, come on. - What's wrong? - Hugo, what's wrong? - What's happened?	Suddenly you realize that everything is over.	Und auf einmal begreifst du, dass es wirklich vorbei ist.
informal	 	So why don't you just give me that little thing which belongs to him? - Would you do that? - You're a smart girl, and in this life, smart girls always get what they want. - So just tell me. - Just tell me, sweetheart.	What do you want?	Was willst du?
informal	 	You spent half your life in a palace. - And the other half locked away in a tower. - Look, all I want is for things to go back to the way they used to be! Back when villagers were afraid of me, and I could take a mud bath in peace. - When I could do what I wanted, when I wanted to do it! - Back when the world made sense!	You mean back before you rescued me from the Dragon's Keep?	Du meinst, bevor du mich gerettet hast?
informal	 	- I don't know! - You're on your own now. - Where is it? Tell me. - Hurry! - Where is it?	Louis, are you there?	Louis, bist du da? Louis?
informal	 	One look at this jewellery box, the Empress will think we have the real Anastasia. - - I'm looking for... - - Before she catches on, we'll be off spending the 10 million roubles. - Pooka! - Pooka!	Pooka, where are you?	Pooka, wo bist du?
informal	 	Stuart? - Dad? - How you doing, son? - We're here: - We love you.	You hear me, Stewie?	Hörst du, Stewie?
informal	 	You shouldn't drink if you find that funny. - I find it totally depressing. - You're right. - You're right! - I am? Hey!	- Are you shittin' me? - No.	- Verarschst du mich?
informal	 	It all leads to this moment. - Good luck. - Diana Acardo. - April? - Come on.	You're not even gonna look at me or...	Wirst du mich nichtmal anschauen oder...
informal	 	Lower! - Cut it lower! - You bastards! - You goddamned bastards! - Are you crazy?	Are you crazy?	Spinnst du?
informal	 	- Grinza said what? - I had a long talk with him on the telephone. - He loves you very much. - I think he likes me too. - He wants us to be happy.	He didn't think I should go home until you do.	Er meinte, ich sollte nicht nach Hause gehen, bevor du gehst.
informal	 	That guy ain't the Iceman.	- You're just trying to save your ass.	Du willst nur deinen Arsch retten.
informal	 	Too many numbers. - Too many numbers. - Friends. - Are you crazy? - What the hell...?	What are you doing here?	Was willst du denn hier?
informal	 	- Did you hear me? - He's come home. - Yes. - Is that all the reaction I get? - Be nice to him. - I'll go get him.	Your sister's here.	Deine Schwester ist hier.
informal	 	-Could I? - No, I guess not. - You didn't get hurt. - I'm so relieved. - Of course I was.	How would you have felt?	Was hättest du gefühlt?
informal	 	- I'm a police officer! - - Jesus, Frank! How was I supposed to recognise you? - - You stupid fuck. - - Frank, I didn't know you! - You didn't know me?	You fire without looking?	Schießt du einfach, ohne zu gucken?
informal	 	Get out of the way. - What do you know? - I caught it on the first try. - All right, now. - Hang on tight.	Okay. You're next.	Okay, du bist als nächstes dran.
informal	 	I have something I wanna show you. - It's yours. That's the, uh, that's the ring I gave you. - Oh, yeah. - Yeah. - How do you have it?	Oh, well, I don't know if you remember.	- Ich weiß nicht, ob du dich erinnerst.
informal	 	Judging by that DVD, you're a lot more like her than I thought. - I hope so. - - What? - Fletcher, you've been my friend for 10 years. - I need you to be my friend now and tell me the truth.	You're in love with a girl that you met 10 years ago.	Du liebst das Mädchen, das du vor zehn Jahren kennengelernt hast.
informal	 	Ronald, huh? - With the laser eyes? - I wish I could say it's good to see you. - I am dead because of you. - You were supposed to help me!	If you're gonna shoot, shoot.	Wenn Du schießen kannst, schieß!
informal	 	- Oh, neat. - - Gross! - I wish you wouldn't call them ratburgers in front of the kids. - All right. - I'll take care of this.	You go play with your sister.	Spiel du mit deiner Schwester.
informal	 	He got tired of tossing away a perfectly good piece after every job. - You take your hands, and you take your gun. - You put the prints on the gun, you stash it. - The cops find the gun. They're lookin' for a dead man. - - This is somebody's hands? - Yeah.	- What are you touching 'em for?	- Und die fasst du an?
informal	 	You are the liar. - Can't you hear me? - Are you deaf? - If you call me a liar again, I'll give you a good beating! - I know you well.	I won't say anything... because of your sister.	Wegen deiner Schwester sagte ich nichts. Verstehst du?
informal	 	And you die a slave. - But not me. - Tomorrow, Rome will make good on its promise. - You, unfortunately, will not be alive to see that I am right. - So sure?	Today you showed me your weaknesses.	- Du hast mir deine Schwächen gezeigt.
informal	 	You're lucky to be alive. - Jack? - He went to the caves to check on Shannon. - I read it again. - And then again. I've been trying to figure out why you beat up Boone instead of just telling him you didn't have his sister's medication.	Why you pretended to have it anyway.	warum du überhaupt getan hast als hättest du sie.
informal	 	- Me too, it's not bad. - It's soulless. - So? - What do you do? - I'm lucky, I'm a sales assistant in a bird shop.	But what's your dream?	Aber was ist dein Traum?
informal	 	And if you get in the, uh... - - In bed? - - No. - Ha. - No, not where I was going.	If you get in the way of us becoming a thing then, uh, I would be, well, very sad.	Wenn du dich jetzt in den Weg stellst, dann wäre ich sehr traurig.
informal	 	Fast. - Some green lights would help, Mister Beale. - Did you bring anybody else with you? No. - Did you? - Who's the durak now?	You know what this reminds me of?	Weißt du, woran mich das erinnert?
informal	 	That could accidentally open the room, and it's a clean room. - Let's, you know, keep it clean. - Well, the proximity cards are limited to members of the research team. - They automatically I.D. anyone that goes into the lab. - I've already requested the records.	So, what do you think -- poison?	Also, was denkst du - Gift?
informal	 	Everything's fine. - Actually I have a favor to ask. - You smug fuck! - What is it? - I need to borrow some money. May I ask what for?	Could you turn the light off?	Machst du das Licht aus?
informal	 	Oh, Blake. - And I guess the DA agrees, so your guy is looking at probably a long probation on the gun charge. Really? - Hmm. - Like I told you, the law sometimes works these things out. - Yeah.	So, what favor do you owe to who?	Und wem schuldest du nun welchen Gefallen?
informal	 	Jesus, keep your voice- - - Whoa. - Sucks, right? - I mean, that's not even remotely fair. - What the shit?	We're in a crazy parallel universe where bonuses are based on merit instead of whether or not you crawled out of your mother!	Anscheinend befinden wir uns in einem verrückten Parallel-Universum, wo Boni leistungsgerecht vergeben werden und nicht, ob man aus deiner Mutter gekrochen ist.
informal	 	What are you doing here? - You asked for a resident. - I'm the only one available. - I'll do it myself. - Are you actually gonna do that?	- You're gonna refuse to work with...	- Wirst du dich weigern, mit mir...
informal	 	It's a dagger given to boys when they turn 10 years old. - Raiko left it when he left the village. - Raiko! - There are lots of people who care for you! - So don't fight!	You're not alone!	Du bist nicht allein!
informal	 	Look, can we drop this? - No, we can not. - You violated our agreement. - You shouldn't have been in any bar in the first place.	You been drinking again, Daniel?	Hast du wieder getrunken, Daniel?
informal	 	I got nothing. - Hey, hey. Why don't we order some drinks? - - Just iced tea for me. - Me too. - - Charlie, you want iced tea? - - Why on Earth would I want iced tea?	Because you don't drink alcohol during the daytime.	Weil du keinen Alkohol tagsüber trinkst.
informal	 	I like you too. - You don't understand. - Oh, sure I do. - You're just a little nervous, that's all. - I know how to take care of men like you.	You just need some time.	Du brauchst nur etwas Zeit.
informal	 	- I won't tell, it is none of your business! - I can handle it! - - Good! - A man must handle it! - Or nobody will respect him!	- What are you talking about?	- Was redest du da?
informal	 	I have no idea. - I just woke up 20 minutes ago. - Hey, mom. - I need a bar of soap and a black marker for an art project. Okay. - Well, the marker's over there, And the soap is under the sink.	Isn't it great how much time you have Now that you're not wasting it online?	Ist es nicht toll, wieviel Zeit du hast, jetzt, da du sie nicht Online verschwendest?
informal	 	You're finally taking the big leap in front of the bus. - Yeah, I'm thinking, uh... - Yeah, maybe dinner tomorrow night, someplace quiet, romantic... - Look, take it from me. - The where doesn't matter as much as the who.	- Well, if you need me...	- Wenn du mich brauchst...
informal	 	Listen, I told the guys there might be a partial raise if we made 13,000 cars this month. - - You told them that? - - I know. - You shouldn't drink if you find that funny. - I find it totally depressing.	You're right.	Du hast recht.
informal	 	Do you all remember Michele the worker in charge of the dough and of the blend? - Sorry, Antonio, why we should care about this guy? - I wasted thirty years trying to hide myself because I was afraid of your opinion. - Now I finally got the guts to tell you. - I'm gay.	Antonio, you are really something!	Antonio, du bist immer so originell.
informal	 	- I can't tell you here. - Here! - - I need you... - Geoff! - ...to do a blood test. - - Yeah, of course. - - You can run a PCR, right? - Yeah.	- What are you doing?	- Was tust du da?
informal	 	I'm so sorry. - All a part of your plan, I assume? - Actually, that didn't factor into my plan at all, but I'm impressed you went to such great lengths to keep those people from harm. - Ever the hero, huh, Barry? - You've hurt enough people.	You see me as the villain, but, Barry, if you were to look back, look back carefully at everything I've done, every wheel I have set in motion, you would realize I have only done	Du siehst mich als den Bösewicht, aber Barry, wenn du dir mal die Vergangenheit ansiehst, sie dir ganz genau ansiehst, alles, was ich getan habe, jedes Rad, dass ich in Bewegung gesetzt habe, dann würde dir bewusst werden, dass ich nur die Dinge getan habe, die ich tun musste.
informal	 	But I believe that right now we need a strong leader. - Speaking of me... - OK, Joey. - I'll let you keep on talking. - You guys talk about it.	Joey, what you're saying about our business is true.	Joey, es stimmt, was du über unsere Geschäfte sagst.
informal	 	That's all. - I can't just pick up and leave my family. - But that's the best part, Shrek! - It's a magical contract. - No one will even know you're gone.	And by the time this day is up, you are gonna feel like a changed ogre.	Wenn der Tag vorbei ist, fühlst du dich wie ein ganz neuer Oger.
informal	 	Is that necessary? - I am Sanya Wurapong, I was your father's superior. - I think it's nice for you to get to know the person who made your life this way. - Shall I take a seat? - I feel this is going to be rather long and very complicated.	I like your sense of humor.	Ich mag deinen Humor.
informal	 	That word shouldn't exist in your vocabulary. How did Davros teach you to say that? - Mercy. - Why aren't you trying to kill me? - Mercy. - Because I would never kill you.	You are the last person I would ever kill.	Du bist die letzte Person, die ich jemals töten würde.
informal	 	- Why? - - Because you came back. - And if they find you, you're going to lead them straight to me. - No, I won't. - Accidents happen.	You know that more than most.	Das weißt du besser als die meisten.
informal	 	I don't believe that Joosep let her mother call the teacher. - Who would? - Let's make him a website, with fag photos! - Yeah, let's put Joosep and Kaspar to some male prostitutes' site. - Wouldn't it be too weak?	Why aren't you in school?	Warum bist du nicht in der Schule?
informal	 	- Wendy? - - Huh? - Wendy, are you down there? - Wendy Anne, don't fool around. - Are you in here?	Have you been playing with dead cats?	Hast du mit toten Katzen gespielt?
informal	 	- It was you who asked. - I'm sorry. - Look, something wrong with me? - No, of course not. - Filip! - How did you know?	Don't you remember?	Erinnerst du dich nicht?
informal	 	What are you doing out here? - Well, I just... - I-I saw the kids and the flashlights and I was... Yeah. - Well, it's fun to play at night. - Yeah, I guess.	So, were you in town?	Warst du in der Stadt?
informal	 	Thank you, Your Majesty. - Your father must be very proud of you. - Oh, yeah. - Come on dad, stand up and take a bow. - I am a sexy beast.	It's Austin Powers, you're so funny.	Austin Powers! Du bist so lustig!
informal	 	This is better, anyway - Yeah, better this way She's gonna change your plans. This is better - Nobody will change my plans. - Not her, not you Tomorrow, I'll kill Vogel. Now, I'm going to sleep - It's suicide.	I'd prefer that you leave with her	Mir wäre lieber, du würdest mit ihr fortgehen.
informal	 	The last thing I would want to do is hit on anyone. - I'm-I'm kind of taking a timeout from the whole boy-meets-girl, girl-dumps-boy, boy-doubts-his-worth as-a-human-being thing. - Okay. - Okay. - Oh, for God's sake.	Would you like to join me?	Willst du mir Gesellschaft leisten?
informal	 	You violated our agreement. - You shouldn't have been in any bar in the first place. - You been drinking again, Daniel? - Intervention's over, dad. - Mom won.	How was your trip?	Wie war deine Reise?
informal	 	- Hey, steady on, lads. He's just a little kid. - Gonna fuckin' grow up though, ain't he? - You all right, son? - You looking forward to the match, son? - - What's the special occasion?	Well, why are you taking me with you, all of a sudden?	Warum nimmst du mich plötzlich mit zum Fußball?
informal	 	Hey, come on! - Call the paramedics! - You shouldn't be doing this. - He was only twenty-six years old. - We better tell the police the leopard's gone.	Paul, where were you?	- Wo warst du?
informal	 	Go to the desert. - Don't wait. - No. I'm gonna wait for you. - - Chris. - - Dad!	What do you see out there?	Was siehst du da draußen?
informal	 	Neo, what is it? - What's wrong? - It's okay, you can tell me. - Trinity... Don't be afraid. - I can't lose you.	You're not gonna lose me.	Du wirst mich nicht verlieren.
informal	 	I'm so light I can kind of fly. - Can you talk? - Okay. - Just close your eyes. - And don't tense up.	No, no. You can collapse later.	Nein, nein, später kannst du umfallen.
informal	 	Wo should've never come back. - Now he has to die. - We grew up together. We joined the gang together. - Spare his life. - It's not like I have a choice.	I wish I were you.	Ich wünschte, ich wäre du.
informal	 	Calm down. - Breathe calmly. - Calm down. - Where are you? - Just you wait!	Where are you?	Wo bist du?
informal	 	We're perfect. - All right, guys, pack it up. - Right. - You do know the serial number has been ground off that. - Anonymity suits me.	Prefer it didn't end up in your bag again.	Ich würde es vorziehen, wenn sie nicht wieder in deiner Handtasche landet.
informal	 	- We don't fight about anything. - She wants me to leave here, go back to school, get some direction. - I bet the most frequent topic of argument is Caitlin. - - You win. - I'm going to offer you some advice. - Let the past be the past.	Forget Caitlin. You been with Veronica how long?	Du bist jetzt wie lange mit Veronica zusammen ?
informal	 	Couch lock. - He overmedicated. - Yes, exactly. - He's overmedicated. - Now, how do I wake him up from this?	Morgan, do you need me to come over there? No. No.	- Morgan, brauchst du mich dort?
informal	 	Is really cute, your daughter. - - Hey ... - - Do not touch me! - Ha ... - Henry Knight ...	You are so 'n fuckers!	Du bist so 'n Wichser!
informal	 	Sarah! - Oh, my God, Duncan. What happened to you? Good. - You're okay. - - Go down to the basement. - Right now. - - What?	No, you can't just come in here and order me around after what you did.	Du hast mir nichts zu befehlen, nach dem, was du getan hast.
informal	 	No. - I'm not giving him demon blood. - I won't do it. - And if he dies? - Then at least he dies human!	I know why you really drink that blood, Sam.	Ich weiß, warum du wirklich das Blut trinkst, Sam.
informal	 	Mom wouldn't let me. - I always felt she understood you better than I did even when you two were fighting. - erin: Nicky could have written this to me last week. - We weathered the storm. - I see no reason to believe that you won't too.	I think you understand me pretty well, Dad.	Ich glaube du verstehst mich sehr gut, Dad.
informal	 	And she gobbled her up! - - Did you like that story? - - No. - Why not? - It's sad.	What story would you like now?	Was willst du jetzt hören?
informal	 	Fuck! - Jesus, Bunch. - - You got my fucking hair wet. - - So what? - "So what?" I got product in it and I told you that.	What's your problem?	Was ist dein Problem?
informal	 	No, no, no, you're not helping me. - Look, just tell him you had sex with his wife. - That'll get him. - I'm not looking for another line. I got the line. - Look, George, just think about it, you know?	You're married, how would you feel if somebody says...	Wie würdest du dich fühlen...
informal	 	And what about lnspector Pitchai? - Don't worry l already talked to him... - Come on, let's go. - Cool - Clara just called .	She said she found out some really interesting things about your family.	Sie sagt, sie hat etwas wirklich Interessantes über deine Familie rausgefunden.
informal	 	Has it been used today? - Not today. - Okay, great. - I love her! - Love her!	Look at you, you're a natural.	Sieh an, du bist ein Naturtalent.
informal	 	There is work to do before he cometh. - Go home and wait for a sign. - Jesus Christ! - Micah? - What the hell are you doing?	What are you doing out here?	- Was machst du denn hier?
informal	 	Hemlock, opium, wormwood. - Opium? - - Go! - You walked right by us while that monster ate us all up. - You could have saved us. - You know what really pisses me off, Sam?	You saw how I suffered for months.	Du hast gesehen, wie ich Monate lang gelitten habe.
informal	 	Is this the secret? - Hold it... - It's like letters from Joseph... they're all stored in a shoe-box... that I hid in the greenhouse, in the kitchen garden... behind the old watering cans. - When it's raining I like going there... to read them. - It feels nice there when it's raining.	Yes, but this time... whether it's raining or not, you mustn't ever look at it.	Ja, aber siehst du, ... ob es regnet oder nicht... das hier darfst du dir nie ansehen.
informal	 	What are you talking about? - How about Howard Johnson's? - I bought you food and coffee night after night! - You're crazy. You didn't get me anything. - I bought my coffee. - - You never bought anything! I did things for you that no money can buy.	How about when I gave you my spot? I let you get right next to Jerry!	Ich habe dir meinen Platz überlassen, damit du neben Jerry stehen konntest!
informal	 	Where did she go? - She'll be back to get her stuff - What is wrong with you? - Last night, I got an idea - An idea?	When are you going to meet Vogel?	Wann genau gehst du zu Vogel?
informal	 	You didn't know that, did you? - - I don't care. - It's true what I'm saying. - - I'm sorry you said that, Peter. - You never lied to me before.	You don't have to come with me tonight.	Du musst nicht mitkommen.
informal	 	I miss him so much, H. - I can't... - Sometimes I think I'll never find anyone like him. - No, no one like him. - But you'll find someone who'll make you happy.	Have you spoken to Babi?	Du hast nicht mehr mit Babi gesprochen?
informal	 	You saw how I suffered for months. - I thought I died for something. - But what you're doing with that demon, Ruby... - How many innocent bodies has ruby burned through for kicks? - How many girls just like me?	And you don't sendher back to hell? !	und sie schickst Du nicht zurück in die Hölle?
informal	 	I am definitely gonna watch that. - Do these look the same? - -Definitely. - -Not as each other. - Then, no.	-Hey, you ready?	-Hey, du bereit?
informal	 	I know I can't do it. - Come. I'll teach you... how to exterminate your enemies. - You haven't told me what you learned at school today? - What it would take for a world without enmity. - If you don't treat another as your enemy, he won't be your enemy.	Liar! You never went to school!	Du warst gar nicht in der Schule!
informal	 	The big ones? - Huge. - With those long, naked pink tails? - All right, stop it or I'm gonna hang up. - Big front teeth?	You're really not a compassionate person, are you, Davey?	Du bist nicht wirklich mitfühlend,... nicht wahr, Davey?
informal	 	- You can run a PCR, right? - Yeah. - - What are you doing? - - What does it look like I'm doing? - Help me. - Can you please just tell me what's going on?	You're scaring me!	Du machst mir Angst.
informal	 	- Yeah. - - I knew it. - I saw you in that telenovela where you had an evil twin that was trying to take over your life, right? - The Mirror Has No Heart. - That's it.	You were good in it and... bad.	Du warst gut. Und böse.
informal	 	No, it's not. - I make it harder for you to protect your people. - They're never going to fully trust you as long as you're with me. - Emery... - Drugged or not... you were right.	I'm your weakness.	Ich bin deine Schwachstelle.
informal	 	Breaking up again? - You're a real expert. - Chloe. - I hope he didn't hurt you. - Not at all. It's all my fault.	It's not what you think. Chloe!	Das ist nicht wie du denkst, Chloé!
informal	 	Come on. - Come on. - - What's the record? - - You gotta beat 20, babe. - - Hey, you got any doubts?	- How you gonna beat me, Rich?	- Wie willst du mich schlagen, Rich?
informal	 	Show me your hands. - You really are a good-looking kid. - Come on. - Anything I should know about? - - Do you have to go?	- No. You?	- Du?
informal	 	I'm... - Am I? - Oh, darling, you're hurt. - I understand that. - But quite honestly, the two of you cannot go on like this.	You know what, mother?	Weißt du was, Mutter?
informal	 	It's good, isn't it? - I haven't had any for an awfully long time. - Do you like my new dress? - I like it. - Dizzy likes it.	I thought perhaps if you weren't too tired, we might go out dancing.	Ich dachte, wenn du nicht zu müde bist, könnten wir Tanzen gehen.
informal	 	I see it, I see it. - It's a boy, Mr. Stark. - All right. - Well, don't you want to come hold the baby? - Fuck off.	Now, you put that under your pillow and the tooth fairy will leave you a penny.	Jetzt legst du den unter dein Kopfkissen, dann tauscht ihn die Zahnfee gegen einen Penny ein.
informal	 	He's got a footlocker full of medals for the guys he's bumped off. - When's this show gonna hit the road? - I'll just never understand you at all. - Seven years, from China to Italy, you haven't got enough of this crap? - - You bucking for a white cross?	- What are you talking about?	- Wovon redest du?
informal	 	Running a little late. - We need to talk. - Come alone. - Yeah, great. - See you soon.	Tom, where you going?	Tom! Wo willst du hin?
informal	 	How many possible integers less than 5000 are even integers out of 15 or 21. - I am like a dolphin. - Turning one side of a brain off and other one on. - So, That's what dolpins do? - Yeah, to sleep.	You're funny.	Du bist komisch.
informal	 	Why do we have to bring this guy out with us, Johnny? - 'Cause he's the mayor of Beverly Hills. - And why do you care if you don't live in Beverly Hills? - I care because the mayor could use his political clout to annex my condo in. - How would you like to see this place rocking a 90210 zip code?	You're 40 feet from the border now. What's gonna change?	Du bist jetzt 12m von der Grenze weg, was würde sich ändern?
informal	 	Everything you do... - The way you eat your food... - The way... The way you put on your shoes... - The way your eyes are looking at my mouth when I'm talking... - Renata, you name anything you do...	The way you hug your mother....	Auch wenn du nur deine Mutter umarmst.
informal	 	- Here you are, sir. - - Problem? - Yeah. - I'm sorry, but they've chosen Aiden to take the fall... - If it comes to that.	Look, Emily, you need to know, this wasn't about jealousy.	Du musst wissen, dass ich das nicht aus Eifersucht tue.
informal	 	Santa Claus. - Oh, good. - A comedian. - Once more. - Who are you?	Are you deaf?	Bist du taub?
