src_ctx	src	trg
Norman is currently an Assistant Principal (Academic Performance), of King’s College London and Executive Dean of the Florence Nightingale Faculty of Nursing & Midwifery at King’s. Ian Norman was born and grew up in Devon.	[pr] is Editor-in-Chief of the International Journal of Nursing Studies.	Es editor jefe de la International Journal of Nursing Studies (Revista internacional de Estudios de Enfermería).
She is also a Chartered Certified Accountant, recognized by the Association of Chartered Certified Accountants of London. She rose to the position of managing director.	Following education both in Zambia and abroad, [pr] took up employment at Barclays Bank of Zambia.	Después de formarse en Zambia y en el exterior, obtuvo un empleo en el Barclays Bank of Zambia.
In 2019, she captured the gold medal in the 20 km race walk event of the European Athletics U23 Championships held in Gävle, Sweden. She was disqualified after a fourth red card.	In 2019, [pr] competed in the women's 20 kilometres walk event at the 2019 World Athletics Championships held in Doha, Qatar.	En 2019, compitió en la prueba de marcha de 20 km para mujeres del Campeonato Mundial de Atletismo de 2019 celebrado en Doha, Catar.
Vincenzo Petagna was born in Naples on 17 January 1734; his father was Antonino Petagna, while his mother was Orsola Cuomo; his parents were described as "honest and fearful parents". He later also studied philosophy and medicine and graduated in medicine at about the age of 20.	As a boy, [pr] first studied at the Jesuits, where [pr] learned Latin.	Durante su niñez, estudió en una institución de la orden jesuita en la que aprendió latín.
He is a Ghanaian youth advocate and humanitarian, Founder and  President of Future of Africa (FOA) and the former Associate Dean of Students and Community Affairs at Ashesi University. While a student, he founded the campus club Future of Africa to educate Canadian students on their misconceptions about Africa and take students on service learning trips to African countries.	[pr] obtained [pr] Secondary School Education at Akosombo International School, later moved to Canada where [pr] studied at Columbia International College and was enrolled in Wilfrid Laurier University Ontario in 2006.	Completó su educación secundaria en la Escuela Internacional de Akosombo, luego se mudó a Canadá para estudiar en la Universidad Internacional de Columbia e ingresó en la Universidad Wilfrid Laurier, en Ontario, en 2006.
She studied privately under Hans Brenaa and later under prima ballerina Edite Feifere Frandsen from Latvia who trained her using the Vaganova method. She also performed in David Lichine's Graduation Ball.	On entering the Royal Danish Ballet School, [pr] learned the techniques of Bournonville ballet with such ease that [pr] immediately joined the company, making [pr] début in 1966 when [pr] was 16 in Jerome Robbins'  (Afternoon of a Faun).	Al ingresar a la escuela del Teatro Real Danés, aprendió las técnicas del ballet de Bournonville con tal facilidad que se incorporó inmediatamente a la compañía y debutó en 1966, a los 16 años, en Tarde de un Fauno, de Jerome Robbins.
Hardiman is best remembered for his History of the Town and County of Galway (1820) and Irish Minstrelsy (1831), one of the first published collections of Irish poetry and songs. Hardiman Road in Drumcondra, Dublin is named after him.	The National University of Ireland, Galway (formerly Queen's College Galway) library now bears [pr] name.	La biblioteca de la Universidad Nacional de Irlanda, Galway (antes llamada Queen's College Galway) ahora lleva su nombre.
He completed his Bachelor of Science (BS) degree in economics from the University of the West Indies in 1967. He holds a Master of Arts (MA) and  a Ph.D (1975), both in economics, from McGill University, where he trained as an econometrician.	[pr] then proceeded to Canada for graduate work.	Luego, optó por Canadá para cursar estudios de posgrado.
Chia became the first woman to serve as Chief Executive Officer of a bank in Malaysia when she became CEO of RHB Bank in the 1990s. In 2013, she was named one of Forbes Asia's "50 Businesswomen In The Mix".	[pr] became the CEO of Hong Leong Bank in 2003 or 2004.	Llegó a desempeñarse en el mismo puesto en el Hong Leong Bank entre 2003 y 2004.
Daniel Everton Bailey (born 9 September 1986) is a male sprinter from Antigua and Barbuda who specialises in the 100 metres. He came to prominence in 2009 with a 100 m win in the IAAF Golden League and a fourth-place finish at the 2009 World Championships in Athletics.	[pr] carried the flag for [pr] native country at the opening ceremony of the 2004 Summer Olympics, 2012 Summer Olympics, and the 2016 Summer Olympics and was a 100 m semi-finalist at the 2008 Beijing Olympics.	Llevó la bandera de su país natal en la ceremonia de apertura de las Olimpiadas de Verano de 2004, 2012 y 2016, y fue semifinalista en la carrera de 100 m en los Juegos Olímpicos de Beijing de 2008.
John William Bandler OC FRSC FCAE (born 9 November 1941) is a professor, engineer, entrepreneur, artist, speaker, playwright, and author of fiction and nonfiction. The only child of parents who escaped from Nazi-occupied Vienna to Cyprus, from where they were subsequently evacuated along with other Jewish refugees in 1941, Bandler was born in Jerusalem.	Bandler is known for [pr] invention of space mapping technology and [pr] contributions to device modeling, computer-aided design, microwave engineering, mathematical optimization, and yield-driven design.	Bandler es conocido por haber inventado la tecnología de mapeo espacial y por sus aportes en las áreas de modelado de dispositivos, diseño asistido por computadora, ingeniería de microondas, optimización matemática y diseño impulsado por el rendimiento.
Khabonina Qubeka (born January 22, 1981) is a South African actress, television presenter, dancer, choreographer, fitness and wellness coach, businesswoman and singer. As of 2017, she plays the role of gangster Nina Zamdela on the SABC 3 soap opera Isidingo.	In 2017, [pr] won best actress at the Boston International Film Festival Awards and was nominated as best actress at the Florida Film Festival and Best Actress at the Africa Movie Academy Awards for [pr] role as "Dora" in Dora's Peace.	En 2017 ganó el premio de mejor actriz en los Boston International Film Festival Awards (Premios del Festival Internacional de Cine de Boston), recibió la nominación de mejor actriz del Florida Film Festival (Festival de Cine de la Florida) y de mejor actriz del Africa Movies Academy Awards (Premios de la Academia de Cine Africano) por su interpretación de “Dora” en “Dora´s Peace” (La Paz de Dora).
By junior high school, he lived in Hokkaido. After training as a general surgeon, Kasai joined the Tohoku University faculty in the early 1950s.	[pr] graduated from high school in Sendai and attended medical school there at Tohoku University.	Se graduó de la escuela secundaria en Sendai y asistió a la Facultad de Medicina allí en la Universidad de Tohoku.
The trip allowed him to come into contact with important scholars from other countries and this, unlike other scholars of the Kingdom of Naples, granted him a greater notoriety abroad. Then he had to go to Palermo in order to visit Marquis President Airoldi, and, once there, he took the chance to study Sicilian vegetation.	Back in Naples, [pr] began to prepare [pr] private collection of natural history, especially the section on insects.	Al regresar a Nápoles, comenzó a preparar su colección privada de historia natural, en especial la sección sobre insectos.
Thomas Zondo Sakala (born 3 March 1955) is an experienced Zimbabwean economist and development banker. He was the SADC nominee for the Presidency of the African Development Bank (AfDB).	[pr] is the former Vice-President of the African Development Bank in charge of Country and Regional Programmes (as of October 2014).	Fue vicepresidente del Banco de Desarrollo de África y estuvo a cargo de los programas locales y regionales (desde octubre de 2014).
In the mid-1980s she began working as a volunteer for the Belize Audubon Society. She developed a management plan, worked to secure financing and drove the project forward.	Between 1985 and 1987, [pr] worked to establish the Hol Chan Marine Reserve, campaigning with citizens, businesses, fishermen, and the government of Belize for a protected reserve and educating them on the need for the project.	Entre 1985 y 1987, acompañada por ciudadanos, empresas, pescadores y miembros del gobierno de Belice, a quienes informó sobre la necesidad de establecer un área protegida, puso en marcha una campaña para instalar la reserva marina de Hol Chan.
In 1953, she went to Allahabad, India and enrolled at Kamla Nehru Memorial Hospital to pursue her long cherished goal to become a nurse. She had been inspired to become a nurse by the tales she had heard as a child about how nurse Vidyabati Kansakar had cared for the injured during the great earthquake of 1934 in Kathmandu.	Two years later, [pr] received [pr] Diploma in Midwifery.	Dos años después, recibió su diploma de partera.
Pierre Brizon was born on 16 May 1878 in Franchesse, Allier, to a poor farming family. He became a teacher of the national professional schools, and was appointed to a position in Armentières, Nord department.	[pr] was a gifted student, and qualified as a teacher, moving from one teaching position to another at the start of [pr] career.	Fue muy capaz como estudiante y profesor, y al principio de su carrera ocupó varios cargos diferentes en el área de la docencia.
Christopher Ifekandu Okigbo (16 August 1932 – 1967) was a Nigerian poet, teacher, and librarian, who died fighting for the independence of Biafra. Okigbo was born on 16 August 1932, in the town of Ojoto, about 10 miles (16 km) from the city of Onitsha in Anambra State.	[pr] is today widely acknowledged as an outstanding postcolonial English-language African poet and one of the major modernist writers of the 20th century.	Hoy es ampliamente reconocido como un destacado poeta africano postcolonial de habla inglesa y como uno de los más importantes escritores modernistas del siglo XX.
After college, he turned down several job offers, including one from Meralco. At Boeing, he worked as a design engineer for the company's new commercial airliner and cargo transport aircraft, Boeing 747, in the United States	[pr] joined Philippine Airlines as a trainee pilot, and was later pirated by Boeing.	Se incorporó a Philippine Airlines como aprendiz de piloto y luego Boeing atrajo su interés.
He joined Philippine Airlines as a trainee pilot, and was later pirated by Boeing. Diosdado P. Banatao (born May 26, 1946 in the small barrio of Malabbac in the town of Iguig, Cagayan, Philippines) is a Filipino entrepreneur and engineer working in the high-tech industry, credited with having developed the first 10-Mbit Ethernet CMOS with silicon coupler data-link control and transceiver chip, the first system logic chip set for IBM's PC-XT and the PC-AT, and the local bus concept and the first Windows Graphics accelerator chip for personal computers.	At Boeing, [pr] worked as a design engineer for the company's new commercial airliner and cargo transport aircraft, Boeing 747, in the United States	Una vez allí, trabajó como ingeniero de Diseño para los nuevos aviones de pasajeros y transporte de carga de la empresa, el Boeing 747, en Estados Unidos.
Following the end of the Algerian War for Independence, Peschard was declared a martyr of the conflict. She was first a member of the Algerian Communist Party but joined the National Liberation Army after being falsely accused of planning the Milk Bar Café bombing with Zohra Drif.	Raymonde Peschard (15 September 1927 – 26 November 1957) was an Algerian social worker and freedom fighter during the Algerian War of Independence.	Raymonde Peschard (15 de septiembre de 1927–26 de noviembre de 1957) fue una trabajadora social y luchadora por la libertad durante la Guerra de Independencia de Argelia.
Chow graduated from the University of Hong Kong, with a bachelor's degree in Social Sciences. He became a registered nurse in Hong Kong and a state registered nurse in the United Kingdom.	[pr] also got a diploma in health administration.	También obtuvo un diploma en Administración de la Salud.
She recognised the talent in her daughter, and encouraged her despite some initial resistance from Abhiram Misra, Sanjukta's father. Sanjukta was the first Odia woman to embrace this ancient classical dance at an early age and ensure its grand revival.	Sanjukta Panigrahi (24 August 1944 – 24 June 1997) was a dancer from India, who was the foremost exponent of Indian classical dance Odissi.	Sanjukta Panigrahi (24 de agosto 1944 – 24 de junio 1997) fue una bailarina de la India, que fue la principal exponente de la danza clásica de india Odissi.
In 1971, Douglas became a foundation lecturer in the Department of the Library Studies of the University of the West Indies (UWI) at Mona. Douglas was elevated to professor of library studies in 1984, becoming the first Jamaican woman to hold a full professorship at UWI (and the third woman overall).	[pr] subsequently undertook further studies in the United States on an OAS fellowship, graduating with a Master of Library Science degree from the University of Pittsburgh in 1974.	Posteriormente, dio continuidad a su formación en Estados Unidos a través de una beca de la OEA y obtuvo una maestría en Bibliotecología de la Universidad de Pittsburg, en 1974.
She published several papers on bibliography and other aspects of library science. (Following the Union of Transylvania with Romania, the city was known as Cluj, and subsequently as Cluj-Napoca.)	In 1916, with a thesis on the work of philologist Gábor Döbrentei, Goriupp earned [pr] doctorate at the Franz Joseph University in Kolozsvár, Austria-Hungary.	En 1916, con una tesis sobre el trabajo del filólogo Gábor Döbrentei, obtuvo su doctorado en la Universidad Franz Joseph de Kolozsvár de Austria-Hungría.
In 1999 he was awarded a Musgrave Gold Medal by the Institute of Jamaica. He entered the University of the West Indies | University College of the West Indies where he acquired an interest in Biochemistry.	Errol York St Aubyn Morrison (born 21 September 1945) is a Jamaican scientist who has done extensive work in diabetes and is president of the University of Technology, Jamaica.	Errol York St Aubyn Morrison (21 de septiembre de 1945) es un científico jamaiquino que ha realizado un trabajo exhaustivo en materia de diabetes y es director de la Universidad de Tecnología de Jamaica.
In June 2014, she was hired as an aircraft maintenance technician at Kenya Airways, working in that capacity for six months until December 2014. In October 2017, Emily Orwaru was named among the "Top 40 Under 40 Women in Kenya 2017" by Business Daily Africa, an English-language business daily newspaper, published by the Nation Media Group.	Later, [pr] was promoted to [pr] present position of Aeronautical Planning Engineer.	Luego, ascendió a su cargo actual de ingeniera de Planificación Aeronáutica.
In 1992 she defended her thesis on “Neyromioplastic operations in paralysis and paresis of mimic muscles”. Shurgaya is a Maxillofacial and Plastic surgery expert.	In 1995 [pr] defended [pr] doctoral dissertation on the topic: “A surgical algorithm for treatment of patients with facial paralysis”.	En 1995 presentó la defensa de su disertación doctoral en el tema: “Un algoritmo quirúrgico para el tratamiento de pacientes con parálisis facial”.
Yap started Powerlifting in 2012 and competed in his first local competition in 2014. This was the start of his medal haul which also sparked his passion for coaching and to eventually to being the Founder of his coaching company, CoachbyMARC, leading a team of athletes to victory in various international competitions.	[pr] made [pr] international debut at the end of 2014 and won the Asia & Oceania Championship title.	Hizo su debut internacional a finales de 2014, cuando ganó el título del Campeonato de Asia y Oceanía.
Germaine Acogny (born 1944), is a Senegalese dancer and choreographer. She has been decorated by both countries, including being an Officer of the Ordre des Arts et des Lettres in France, and a Knight of the National Order of the Lion.	[pr] is responsible for developing "African Dance", as well as the creation of several dance schools in both France and Senegal.	Es la responsable del desarrollo de la “Danza africana” y de la creación de varias escuelas de danza tanto en Francia como en Senegal.
Kezie Uchechukwu Duru Akabusi, MBE (born 28 November 1958), known as Kriss Akabusi, is a British former sprint and hurdling track and field athlete. He progressed individually in 400 metres hurdles from the late 1980s onwards, taking bronze at the 1989 IAAF World Cup.	[pr] first international successes were with the British 4×400 metres relay team, winning a silver medal at the 1984 Summer Olympics, golds at the 1986 Commonwealth Games and 1986 European Athletics Championships, and another silver at the 1987 World Championships in Athletics.	Sus primeros éxitos internacionales fueron con el equipo británico de 4x400 metros con relevos, con el que ganó una medalla de plata en las Olimpiadas de Verano de 1984, medallas de oro en los Juegos de la Commonwealth de 1986 y en el Campeonato Europeo de Atletismo de 1986, y otra medalla de plata en el Campeonato Mundial de Atletismo de 1987.
She was awarded the Goldman Environmental Prize in 1990 for her efforts on conservation of the marine ecosystems along the Belizean coast, in particular the barrier reef system. She is the current director of the Belize Wildlife Conservation Society.	The Belize Barrier Reef was granted UNESCO World Heritage status in 1996, through efforts of Gibson and others.	Gracias al esfuerzo de Gisbon y otros, la Barrera del Arrecife de Belice fue reconocida como patrimonio de la humanidad de la UNESCO en 1996.
Due to his short age and good luck, Francisco Solano López authorized him to continue his education in Argentina. Some of the deceased were meritorious soldiers.	This way, [pr] escaped along with two of [pr] brothers, the foulness of a war in which sixteen of the Echagüe family died.	De esta manera, pudo escapar junto a dos de sus hermanos del horror de una guerra en la que murieron dieciséis integrantes de la familia Echagüe.
She was a founding member of Uruguayan National Ballet administered by SODRE, the country's broadcasting and cultural authority, where she became a prima ballerina. She also took up acting under Carlos Brussa (1887–1952).	After a knee injury, [pr] had to give up dancing but became a successful choreographer.	Después de sufrir una lesión de rodilla tuvo que abandonar la danza, pero se convirtió en una exitosa coreógrafa.
She is a member of the National Resistance Movement (NRM) party, the party in political leadership in Uganda under the chairmanship of Yoweri Kaguta Museveni president of the republic of Uganda. She later enrolled at St Pontiano, Kangulumira for her O'level education and sat her Uganda Certificate of Education (UCE) in 1995.	Engunyu started [pr] primary school education from Natteta primary school where [pr] sat [pr] primary leaving examinations (PLE) in 1990.	Inició su formación en la escuela primaria de Natteta, donde rindió sus exámenes primarios finales (PLE) en 1990.
Sir William Hudson, KBE FRS (27 April 1896 – 12 September 1978), was a New Zealand-born engineer who headed construction of the Snowy Mountains Scheme for hydroelectricity and irrigation in Australia from 1949 to 1967, when he reluctantly retired at 71. Hudson was born in Nelson, New Zealand, the son of James Hudson and Beatrice Jane Andrew.	The scheme was completed in 1974, under budget and before time.	El plan se completó en 1974, con una inversión inferior a la establecida en el presupuesto y antes de la fecha límite.
Angela Yang is a Chinese-American librarian whose efforts in adult literacy, multicultural services, and outreach services is notable within the library community. Yang's career has been characterized by a desire to improve literacy skills among underprivileged and overlooked individuals in society.	[pr] served as president of the Chinese American Librarians Association from 1992 to 1993.	Entre 1992 y 1993, fue presidenta de la Asociación de Bibliotecarios Sinoestadounidenses.
After dancing for Martha Graham, he attended Juilliard and the School of American Ballet. In 2001, she died of cancer at age 50.	In 1978, [pr] married Mari Kajiwara, a native New Yorker and an Alvin Ailey dancer.	En 1978 se casó con Mari Kajiwara, una bailarina de Alvin Eiley oriunda de Nueva York.
The 2004 Asian Junior Champion, he won a gold medal at the 2004 World Junior Championships in Grosseto, the inaugural Iranian to win a medal at any global athletics competition. In December 2006, he added another gold medal to his record, winning the title at the 2006 Asian Games in Doha, Qatar.	In 2005 [pr] won the Asian Championships in Incheon with a throw of 65.25 metres.	En 2005 ganó el Campeonato Asiático en Incheon, Corea del Sur, con un lanzamiento de 65,25 metros.
Wael Younis (Arabic: وائل يونس‎, Hebrew: ואאל יונס‎; born 31 January 1963) is an Israeli Arab politician who served as a member of the Knesset for the Joint List in 2018. A member of Ta'al, Younis was placed 18th on the Joint List (an alliance of the four main Arab parties) prior to the 2015 Knesset elections.	Younis was born in Ar'ara and has a bachelor's degree in nursing.	Nació en Ar'ara y tiene una Licenciatura en Enfermería.
Sergelen taught surgery at the Mongolian National University of Medical Sciences from 1982 to 2002. In 2011, Sergelen and her team of surgeons did the first successful liver transplantation in Mongolia at the First Central Hospital of Mongolia.	In 2002, [pr] became the Head of the Surgery Department there, and [pr] holds this position to present date.	En 2002, se convirtió en directora del Departamento de cirugía de dicha universidad, cargo que todavía ocupa.
Mary Josephine O'Kane, AC (born 1954) an Australian scientist and engineer, is the Chair of the Independent Planning Commission of New South Wales (formerly the NSW Planning Assessment Commission). O'Kane was born in 1954 in Mount Morgan, Queensland, Australia.	[pr] is also a company director and Executive Chairman of O’Kane Associates, a Sydney-based consulting practice specialising in government reviews and research and innovation advice to governments in Europe, Asia and Australasia.	También es directora y presidenta ejecutiva de O’Kane Associates, una consultora con sede en Sídney que se especializa en revisiones, investigación y asesoramiento en innovación para los gobiernos de Europa, Asia y Australasia.
He graduated in law from the Federal University of Bahia but decided not to practice, becoming instead a high-school geography teacher in Ilhéus. Also in Ilhéus, Santos worked on the side as a journalist for the A Tarde newspaper.	There, [pr] met and married [pr] first wife Jandira, who gave birth to their son Milton filho.	Fue allí que conoció a Jandira, su primera esposa, contrajo matrimonio con ella y tuvo a su primer hijo,
His Black paternal grandfather had been formerly enslaved. From 1934 to 1936, he lived in Alcobaça, where he went to study French and "good manners".	By the time Santos was eight, [pr] was through with [pr] elementary education.	A los ocho años, Santos había concluido su educación primaria.
Konishi received a Fulbright travel scholarship to move to the United States for his doctoral research. Instead, he completed his PhD under ethologist Peter Marler, who had also recently arrived at the institution.	In September 1958, [pr] arrived at the University of California, Berkeley to undertake [pr] PhD with Alden H. Miller, only to discover that Miller was on sabbatical in South America.	En septiembre de 1958, inició sus estudios doctorales en la Universidad de California en Berkeley junto a Alden H. Miller, y allí se enteró de que este se había tomado un año sabático en Sudamérica.
Piukala was trained as a surgeon at the Fiji School of Medicine in Suva, Fiji. He was first elected to the Legislative Assembly of Tonga as representative for Vavaʻu 14 in the 2014 Tongan general election and was appointed Minister of Health in the cabinet of ʻAkilisi Pōhiva.	Before entering politics [pr] worked as a surgeon for the Tongan Ministry of Health.	Antes de entrar en política, trabajó como cirujano para el Ministerio de Salud de Tonga.
Johannes made her international debut at the 2005 IAAF World Cross Country Championships, where she finished 80th in the women's long race. She also ran in the Dublin Marathon that year, coming in fourth place.	[pr] came fifth in the half marathon of the 2007 Summer Universiade and completed the same feat at the 2007 All-Africa Games.	Terminó quinta en el medio maratón de las Universiadas de Verano 2007 y realizó la misma hazaña en los Juegos Panafricanos 2007.
In addition, he became famous as the author of a number of esoteric books, newspaper publications and films on mystical themes related to expeditions to Crete, Egypt and Tibet studying ancient civilizations. He is the son of Bashkir Rifgat Iskandarovich Muldashev and Ukrainian Valentina Kirsanovna Makhini, brother of Albert Rifgatovich Muldashev and Eduard Rifgatovich Muldashev.	Ernst Muldashev was born on January 1, 1948 in a simple family in the village of Verkhne-Sermenevo, Beloretsky District, of the Bashkir Autonomous Soviet Socialist Republic.	Nació el 1 de enero de 1948 en una familia humilde en el pueblo de Verkhne-Sermenevo, distrito de Beloretsky, República Socialista Soviética Autónoma de Baskir.
He then proceeded to Canada for graduate work. He has held fellowships at Yale University , Princeton University, the Smithsonian Institution, and the University of the West Indies.	[pr] holds a Master of Arts (MA) and  a Ph.D (1975), both in economics, from McGill University, where [pr] trained as an econometrician.	Completó una maestría y un doctorado (MA) (1975), ambos en economía, en la Universidad McGill, donde se formó como econometrista.
Two years later, she received her Diploma in Midwifery. In 1960, Tara Devi began service at Prasuti Griha Maternity Hospital, Kathmandu.	[pr] had been inspired to become a nurse by the tales [pr] had heard as a child about how nurse Vidyabati Kansakar had cared for the injured during the great earthquake of 1934 in Kathmandu.	Se inspiró en los cuentos que había escuchado de niña sobre cómo la enfermera Vidyabati Kansakar cuidó de los heridos durante el gran terremoto de 1934 en Katmandú.
He became a teacher at the Rennes industrial school. He was not elected, perhaps because he had no ties to the region.	In the legislative elections of 1906 [pr] was a candidate in Grenoble on the platform of the Socialist Party (SFIO, Section Française de l'Internationale Ouvrière).	En las elecciones legislativas de 1906, fue candidato en Grenoble como parte de la plataforma del Partido Socialista (Sección Francesa de la Internacional Obrera, SFIO).
In 1976 he received his D.Sc. (Eng.) from the University of London in Microwaves, Computer-aided Design, and Optimization of Circuits and Systems. From 1967 to 1969 he was a Postdoctoral Fellow and Sessional Lecturer at the University of Manitoba, Winnipeg, Canada.	[pr] worked as an engineer at Mullard Research Laboratories (later called Philips Research Laboratories), Redhill, Surrey, England, from 1966 to 1967.	Entre 1966 y 1967, trabajó como ingeniero para Mullard Research Laboratories (posteriormente, Philips Research Laboratories) en la localidad inglesa de Redhill, Surrey,
Before and after his graduate schooling at McGill University, Worrell worked as an economist at the Central Bank of Barbados from 1973 to 1998, during which time he founded its Research Department. As deputy governor during the 1991 economic crisis in Barbados, he helped the government of Prime Minister Erskine Sandiford formulate a monetary strategy to bring the country out of the crisis.	[pr] rose to become the bank's deputy governor from 1988 to 1998, with responsibilities for research, management information systems, and banking supervision.	Entre 1988 y 1998, llegó a ocupar el puesto de presidente adjunto del banco y estuvo a cargo de la investigación, de sistemas de información sobre gestión y de la supervisión al nivel de la banca.
O'Kane returned to Australia, where she worked at the NSW Institute of Technology. She moved to the University of Adelaide in 1994, serving as Deputy Vice-Chancellor (Research) and Professor of Electrical and later as Vice-Chancellor and President from 1996 to 2001.	[pr] received a Lectureship appointment in Artificial Intelligence and Theory of Computation at the Canberra College of Advanced Education, and was Dean of the Faculty of Information Sciences and Engineering at the University of Canberra from 1989 to 1993.	Fue designada como conferenciante sobre Inteligencia Artificial y Teoría de la Computación en la Universidad de Canberra, y fue decana de la Facultad de Ciencias de la Información e Ingeniería de la institución entre 1989 y 1993.
For ten years, 1998–2008, she has been working at the Goethe University, Frankfurt am Main, Germany and was a scholar of Günter Ropohl. 2008 - 2010, she moved to the United Arab Emirates and was Full Professor of Philosophy at the United Arab Emirates University (UAEU).	In 2007 [pr] has been a Visiting Professor for Applied Philosophy of Science at Vienna University (Austria).	En 2007 fue profesora visitante de Filosofía Aplicada de las Ciencias en la universidad de Viena (Austria).
She became Vice President of the Malaysian Bank of America and head of its marketing division. She was awarded the CEO Eagle Pin, becoming the first woman in Malaysia to be awarded it.	[pr] left after working there for 18 years.	Tras 18 años de trabajo, dejó la institución.
Baker had worked at the library for 14 years. As war with the US and UK loomed, government officials denied her requests that the books be moved to safety.	As a child [pr] was told the story of the burning of Baghdad's Nizamiyya library and was horrified.	Cuando era niña, se horrorizó al escuchar el relato sobre el incendio de la biblioteca Nizamiyya de Bagdad.
He was appointed as director of Monte Oliveto botanical gardens. The plant Petagnaea gussonei has been named after him.	[pr] was also the teacher of Antonio Savaresi.	También tuvo como alumno a Antonio Savaresi.
He also tutored in modern languages at that university. The library was named the Borchardt Library after him on his retirement.	In 1965 Borchardt was appointed foundation librarian at La Trobe University where [pr] worked until [pr] retired in 1981.	En 1965, fue designado como bibliotecario de la fundación de la Universidad La Trobe, donde trabajó hasta su retiro en 1981.
In 2001, she died of cancer at age 50. Ohad Naharin (born 1952) (Hebrew: אוהד נהרין) is an Israeli contemporary dancer and choreographer.	[pr] is now married to Eri Nakamura, a Batsheva dancer and costume designer with whom [pr] has a daughter.	Ahora Naharin está casado con Eri Nakamura, una bailarina de Batsheva y diseñadora de vestuarios con quien tiene una hija.
Her future husband proposed to her after recognizing her talents and allowing her to lead the small nursing department. Bilquis Bano Edhi HI (Urdu: بلقیس ایدھی‎), widow of Abdul Sattar Edhi, is a professional nurse and one of the most active philanthropists in Pakistan along with serving as co-chair of Edhi Foundation.	[pr] had recognized [pr] enthusiasm and interest during [pr] six-month training program where [pr] had learnt basic midwifery and healthcare.	Él había reconocido su entusiasmo e interés durante su programa de capacitación de seis meses, donde había aprendido partería básica y cuidados de la salud.
Roxette was a Swedish pop rock duo, consisting of Marie Fredriksson (vocals and keyboards) and Per Gessle (vocals and guitar).  Roxette went on to achieve nineteen UK Top 40 hits and several US Hot 100 hits, including four US number-ones with "The Look", "Listen to Your Heart", "It Must Have Been Love", featured on the soundtrack of Pretty Woman, and "Joyride".	Formed in 1986, the duo became an international act in the late 1980s, when they released their breakthrough second album Look Sharp! Their third album Joyride, which was released in 1991, became just as successful as its predecessor.	Formado en 1986, el dúo se convirtió en un referente internacional a finales de la década de 1980, cuando publicaron el segundo álbum, Look Sharp! El tercer álbum, Joyride, publicado en 1991, tuvo el mismo éxito que su predecesor.
She represented her country at the 2008 Beijing Olympics, 2012 London Olympics and 2018 Commonwealth Games and has won medals at the World Championships, Military World Games, the All-Africa Games and at the 2018 Commonwealth Games. She is a five-time winner of the Two Oceans Half Marathon and holds the current record of 01:10:29.	[pr] was born in the village of Oshali in the Oshana Region.	Nació en la villa de Oshali, en la región de Oshana.
Afterwards she continued her studies at the University of Vienna. In 1918 she began as a trainee at the National Széchényi Library (Országos Széchényi Könyvtár) in Budapest and in 1922 became an assistant library warden.	In 1917-18 [pr] taught German language at [pr] alma mater.	Entre 1917 y 1918, enseñó alemán en su alma mater.
John Hall Angus MNZM (1948 – 10 January 2015) was a New Zealand historian, social worker and children's advocate. Educated at Palmerston District High School and Bayfield High School, Angus completed a PhD in history at the University of Otago in 1976.	[pr] served as the New Zealand Children's Commissioner between 2009 and 2011.	Se desempeñó como comisionado para los niños de Nueva Zelanda entre 2009 y 2011.
He used genomics and molecular biology methods to obtain insights into the biology and evolution of eukaryotic plant pathogens. He demonstrated how antagonistic coevolution with host plants has impacted the architecture of pathogen genomes, accelerated the evolution of effector genes, and drove the emergence of immune receptor networks.	[pr] discovered virulence effector families from plant pathogens and showed how they can modulate plant immunity.	Descubrió familias de efectores de virulencia de patógenos de plantas y mostró cómo pueden modular la inmunidad de las plantas.
Winatho won her first junior medals at the Asian Junior Athletics Championships, twice finishing as runner-up to Irina Naumenko in 1997 and 1999 in the heptathlon. Wassana Winatho (Thai: วาสนา วินาโท; born 30 June 1980, in Prachinburi), also known as Amornrat Winatho and Vassanee Vinatho, is a Thai track and field athlete who specialises in the heptathlon and the 400 metres hurdles.	[pr] made [pr] senior debut at the 1998 Asian Games and [pr] narrowly missed out on a medal, scoring 5630 points for fourth place.	Hizo su debut en la categoría superior en los Juegos Asiáticos de 1998, cuando casi gana una medalla al quedar en el cuarto lugar con 5630 puntos.
In 1991, he launched the University Diabetes Outreach Project (UDOP) with the help of a Wolfson Foundation grant. In 1999 he was awarded a Musgrave Gold Medal by the Institute of Jamaica.	[pr] played a key role in partnerships between the International Diabetes Federation and the Pan American Health Organization (PAHO/WHO), in responding to the emerging pandemic of type 2 diabetes, by applying the St. Vincent Declaration intervention model to the Americas, in the form of the Declaration of the Americas on Diabetes or DOTA (1996).	Ocupó un lugar clave en asociaciones entre la Federación Internacional de Diabetes y la Organización Panamericana de la Salud (OPS/OMS) al brindar respuesta ante la pandemia de diabetes tipo 2 aplicando en América el modelo de intervención de la Declaración de San Vicente, bajo la forma de la Declaración de las Américas sobre la Diabetes (DOTA), en 1996.
From 1989 to 1994, she studied biology at the Universities of Erlangen and Tübingen. Her Habilitation in philosophy was completed at the University of Stuttgart in 2006, dealing with the topic Phenomenology of Growth.	[pr] received a doctorate in biology at the University of Tübingen in 1999 at the International Center for Ethics in the Sciences and Humanities.	Completó un doctorado en biología en la Universidad de Tubinga en 1999 en el Centro Internacional de Ética para la Ciencia y las Humanidades.
